기준년도,기준월,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,1인당 소비 금액
2023,01,30200122,궁동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),20700
2023,01,30200122,궁동,O,공공 행정 국방 및 사회보장 행정(84),45900
2023,01,30200122,궁동,P,교육 서비스업(85),504000
2023,01,30200122,궁동,Q,보건업 및 사회복지 서비스업(86-87),166900
2023,01,30200122,궁동,R,예술  스포츠 및 여가관련 서비스업(90-91),44900
2023,01,30200122,궁동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),80400
2023,01,30200148,금고동,I,숙박 및 음식점업(55-56),20800
2023,01,30200119,노은동,C,제조업(10-34),45000
2023,01,30200119,노은동,F,건설업(41-42),94000
2023,01,30200119,노은동,G,도매 및 소매업(45-47),159200
2023,01,30200119,노은동,H,운수 및 창고업(49-52),7000
2023,01,30200119,노은동,I,숙박 및 음식점업(55-56),95100
2023,01,30200119,노은동,M,전문  과학 및 기술 서비스업(70-73),70700
2023,01,30200119,노은동,O,공공 행정 국방 및 사회보장 행정(84),1095000
2023,01,30200119,노은동,P,교육 서비스업(85),32200
2023,01,30200119,노은동,Q,보건업 및 사회복지 서비스업(86-87),110000
2023,01,30200119,노은동,R,예술  스포츠 및 여가관련 서비스업(90-91),115800
2023,01,30200119,노은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),134600
2023,01,30200149,대동,I,숙박 및 음식점업(55-56),31800
2023,01,30200103,대정동,C,제조업(10-34),40000
2023,01,30200103,대정동,G,도매 및 소매업(45-47),701200
2023,01,30200103,대정동,H,운수 및 창고업(49-52),28800
2023,01,30200103,대정동,I,숙박 및 음식점업(55-56),46000
2023,01,30200103,대정동,M,전문  과학 및 기술 서비스업(70-73),1165000
2023,01,30200103,대정동,P,교육 서비스업(85),308600
2023,01,30200103,대정동,Q,보건업 및 사회복지 서비스업(86-87),42800
2023,01,30200103,대정동,R,예술  스포츠 및 여가관련 서비스업(90-91),62700
2023,01,30200103,대정동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),46000
2023,01,30200113,덕명동,C,제조업(10-34),28700
2023,01,30200113,덕명동,F,건설업(41-42),791800
2023,01,30200113,덕명동,G,도매 및 소매업(45-47),34700
2023,01,30200113,덕명동,I,숙박 및 음식점업(55-56),57100
2023,01,30200113,덕명동,M,전문  과학 및 기술 서비스업(70-73),70700
2023,01,30200113,덕명동,O,공공 행정 국방 및 사회보장 행정(84),107400
2023,01,30200113,덕명동,P,교육 서비스업(85),240300
2023,01,30200113,덕명동,Q,보건업 및 사회복지 서비스업(86-87),99000
2023,01,30200113,덕명동,R,예술  스포츠 및 여가관련 서비스업(90-91),33800
2023,01,30200113,덕명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),36800
2023,01,30200131,덕진동,I,숙박 및 음식점업(55-56),16300
2023,01,30200131,덕진동,K,금융 및 보험업(64-66),23700
2023,01,30200131,덕진동,O,공공 행정 국방 및 사회보장 행정(84),25700
2023,01,30200131,덕진동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),154000
2023,01,30200127,도룡동,C,제조업(10-34),135500
2023,01,30200127,도룡동,F,건설업(41-42),27400
2023,01,30200127,도룡동,G,도매 및 소매업(45-47),1645700
2023,01,30200127,도룡동,H,운수 및 창고업(49-52),9500
2023,01,30200127,도룡동,I,숙박 및 음식점업(55-56),81100
2023,01,30200127,도룡동,J,정보통신업(58-63),59700
2023,01,30200127,도룡동,M,전문  과학 및 기술 서비스업(70-73),35200
2023,01,30200127,도룡동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),66700
2023,01,30200127,도룡동,O,공공 행정 국방 및 사회보장 행정(84),21100
2023,01,30200127,도룡동,P,교육 서비스업(85),613500
2023,01,30200127,도룡동,Q,보건업 및 사회복지 서비스업(86-87),143700
2023,01,30200127,도룡동,R,예술  스포츠 및 여가관련 서비스업(90-91),59500
2023,01,30200127,도룡동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),124000
2023,01,30200152,둔곡동,G,도매 및 소매업(45-47),47900
2023,01,30200152,둔곡동,I,숙박 및 음식점업(55-56),60900
2023,01,30200140,문지동,G,도매 및 소매업(45-47),132400
2023,01,30200140,문지동,H,운수 및 창고업(49-52),24700
2023,01,30200140,문지동,I,숙박 및 음식점업(55-56),35800
2023,01,30200140,문지동,O,공공 행정 국방 및 사회보장 행정(84),465000
2023,01,30200140,문지동,P,교육 서비스업(85),362200
2023,01,30200140,문지동,Q,보건업 및 사회복지 서비스업(86-87),73100
2023,01,30200140,문지동,R,예술  스포츠 및 여가관련 서비스업(90-91),83500
2023,01,30200140,문지동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),183500
2023,01,30200139,반석동,C,제조업(10-34),314000
2023,01,30200139,반석동,F,건설업(41-42),38000
2023,01,30200139,반석동,G,도매 및 소매업(45-47),113700
2023,01,30200139,반석동,H,운수 및 창고업(49-52),2100
2023,01,30200139,반석동,I,숙박 및 음식점업(55-56),39700
2023,01,30200139,반석동,M,전문  과학 및 기술 서비스업(70-73),48200
2023,01,30200139,반석동,O,공공 행정 국방 및 사회보장 행정(84),47300
2023,01,30200139,반석동,P,교육 서비스업(85),244700
2023,01,30200139,반석동,Q,보건업 및 사회복지 서비스업(86-87),68200
2023,01,30200139,반석동,R,예술  스포츠 및 여가관련 서비스업(90-91),76000
2023,01,30200139,반석동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),46600
2023,01,30200110,방동,G,도매 및 소매업(45-47),103800
2023,01,30200110,방동,I,숙박 및 음식점업(55-56),57500
2023,01,30200110,방동,M,전문  과학 및 기술 서비스업(70-73),68500
2023,01,30200110,방동,P,교육 서비스업(85),375000
2023,01,30200110,방동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),25400
2023,01,30200129,방현동,G,도매 및 소매업(45-47),22500
2023,01,30200129,방현동,I,숙박 및 음식점업(55-56),12700
2023,01,30200129,방현동,P,교육 서비스업(85),638600
2023,01,30200129,방현동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),256500
2023,01,30200116,복용동,C,제조업(10-34),424700
2023,01,30200116,복용동,F,건설업(41-42),1500000
2023,01,30200116,복용동,G,도매 및 소매업(45-47),115400
2023,01,30200116,복용동,H,운수 및 창고업(49-52),43600
2023,01,30200116,복용동,I,숙박 및 음식점업(55-56),67800
2023,01,30200116,복용동,M,전문  과학 및 기술 서비스업(70-73),106100
2023,01,30200116,복용동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),437200
2023,01,30200116,복용동,O,공공 행정 국방 및 사회보장 행정(84),125000
2023,01,30200116,복용동,P,교육 서비스업(85),428200
2023,01,30200116,복용동,Q,보건업 및 사회복지 서비스업(86-87),42700
2023,01,30200116,복용동,R,예술  스포츠 및 여가관련 서비스업(90-91),65800
2023,01,30200116,복용동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),123900
2023,01,30200111,봉명동,C,제조업(10-34),55000
2023,01,30200111,봉명동,G,도매 및 소매업(45-47),498500
2023,01,30200111,봉명동,H,운수 및 창고업(49-52),10800
2023,01,30200111,봉명동,I,숙박 및 음식점업(55-56),77100
2023,01,30200111,봉명동,J,정보통신업(58-63),43200
2023,01,30200111,봉명동,M,전문  과학 및 기술 서비스업(70-73),627500
2023,01,30200111,봉명동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),111700
2023,01,30200111,봉명동,O,공공 행정 국방 및 사회보장 행정(84),163500
2023,01,30200111,봉명동,P,교육 서비스업(85),520800
2023,01,30200111,봉명동,Q,보건업 및 사회복지 서비스업(86-87),275900
2023,01,30200111,봉명동,R,예술  스포츠 및 여가관련 서비스업(90-91),80500
2023,01,30200111,봉명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),152600
2023,01,30200145,봉산동,G,도매 및 소매업(45-47),191400
2023,01,30200145,봉산동,H,운수 및 창고업(49-52),300300
2023,01,30200145,봉산동,I,숙박 및 음식점업(55-56),78400
2023,01,30200145,봉산동,P,교육 서비스업(85),484800
2023,01,30200145,봉산동,R,예술  스포츠 및 여가관련 서비스업(90-91),304600
2023,01,30200145,봉산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),139900
2023,01,30200115,상대동,C,제조업(10-34),30300
2023,01,30200115,상대동,G,도매 및 소매업(45-47),56700
2023,01,30200115,상대동,H,운수 및 창고업(49-52),3200
2023,01,30200115,상대동,I,숙박 및 음식점업(55-56),52900
2023,01,30200115,상대동,K,금융 및 보험업(64-66),12100
2023,01,30200115,상대동,M,전문  과학 및 기술 서비스업(70-73),74600
2023,01,30200115,상대동,O,공공 행정 국방 및 사회보장 행정(84),110100
2023,01,30200115,상대동,P,교육 서비스업(85),392300
2023,01,30200115,상대동,Q,보건업 및 사회복지 서비스업(86-87),121600
2023,01,30200115,상대동,R,예술  스포츠 및 여가관련 서비스업(90-91),80200
2023,01,30200115,상대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),93700
2023,01,30200107,성북동,G,도매 및 소매업(45-47),1374600
2023,01,30200107,성북동,I,숙박 및 음식점업(55-56),36600
2023,01,30200107,성북동,K,금융 및 보험업(64-66),29500
2023,01,30200107,성북동,P,교육 서비스업(85),487000
2023,01,30200107,성북동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),29700
2023,01,30200108,세동,G,도매 및 소매업(45-47),75300
2023,01,30200108,세동,I,숙박 및 음식점업(55-56),21000
2023,01,30200147,송강동,C,제조업(10-34),182500
2023,01,30200147,송강동,G,도매 및 소매업(45-47),253300
2023,01,30200147,송강동,H,운수 및 창고업(49-52),27300
2023,01,30200147,송강동,I,숙박 및 음식점업(55-56),46600
2023,01,30200147,송강동,K,금융 및 보험업(64-66),150000
2023,01,30200147,송강동,M,전문  과학 및 기술 서비스업(70-73),37200
2023,01,30200147,송강동,O,공공 행정 국방 및 사회보장 행정(84),6800
2023,01,30200147,송강동,P,교육 서비스업(85),294100
2023,01,30200147,송강동,Q,보건업 및 사회복지 서비스업(86-87),102800
2023,01,30200147,송강동,R,예술  스포츠 및 여가관련 서비스업(90-91),89600
2023,01,30200147,송강동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),96500
2023,01,30200109,송정동,G,도매 및 소매업(45-47),82100
2023,01,30200109,송정동,I,숙박 및 음식점업(55-56),64900
2023,01,30200109,송정동,R,예술  스포츠 및 여가관련 서비스업(90-91),20000
2023,01,30200151,신동,G,도매 및 소매업(45-47),28700
2023,01,30200151,신동,P,교육 서비스업(85),63800
2023,01,30200151,신동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),13300
2023,01,30200135,신봉동,C,제조업(10-34),51400
2023,01,30200135,신봉동,G,도매 및 소매업(45-47),73100
2023,01,30200135,신봉동,I,숙박 및 음식점업(55-56),54000
2023,01,30200135,신봉동,O,공공 행정 국방 및 사회보장 행정(84),360000
2023,01,30200135,신봉동,P,교육 서비스업(85),292700
2023,01,30200135,신봉동,Q,보건업 및 사회복지 서비스업(86-87),28000
2023,01,30200135,신봉동,R,예술  스포츠 및 여가관련 서비스업(90-91),34900
2023,01,30200135,신봉동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),25800
2023,01,30200125,신성동,G,도매 및 소매업(45-47),33000
2023,01,30200125,신성동,I,숙박 및 음식점업(55-56),36200
2023,01,30200125,신성동,P,교육 서비스업(85),423600
2023,01,30200125,신성동,Q,보건업 및 사회복지 서비스업(86-87),132300
2023,01,30200125,신성동,R,예술  스포츠 및 여가관련 서비스업(90-91),498500
2023,01,30200125,신성동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),100000
2023,01,30200137,안산동,G,도매 및 소매업(45-47),170500
2023,01,30200137,안산동,I,숙박 및 음식점업(55-56),39300
2023,01,30200137,안산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),13900
2023,01,30200123,어은동,G,도매 및 소매업(45-47),50800
2023,01,30200123,어은동,I,숙박 및 음식점업(55-56),20400
2023,01,30200123,어은동,M,전문  과학 및 기술 서비스업(70-73),17400
2023,01,30200123,어은동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),70000
2023,01,30200123,어은동,P,교육 서비스업(85),285500
2023,01,30200123,어은동,Q,보건업 및 사회복지 서비스업(86-87),22400
2023,01,30200123,어은동,R,예술  스포츠 및 여가관련 서비스업(90-91),71600
2023,01,30200123,어은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),20600
2023,01,30200138,외삼동,G,도매 및 소매업(45-47),120900
2023,01,30200138,외삼동,I,숙박 및 음식점업(55-56),162700
2023,01,30200138,외삼동,O,공공 행정 국방 및 사회보장 행정(84),158200
2023,01,30200138,외삼동,P,교육 서비스업(85),407200
2023,01,30200138,외삼동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),22700
2023,01,30200104,용계동,C,제조업(10-34),166000
2023,01,30200104,용계동,G,도매 및 소매업(45-47),91300
2023,01,30200104,용계동,H,운수 및 창고업(49-52),300000
2023,01,30200104,용계동,I,숙박 및 음식점업(55-56),35100
2023,01,30200104,용계동,P,교육 서비스업(85),354100
2023,01,30200104,용계동,Q,보건업 및 사회복지 서비스업(86-87),197700
2023,01,30200104,용계동,R,예술  스포츠 및 여가관련 서비스업(90-91),109100
2023,01,30200104,용계동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),164100
2023,01,30200144,용산동,C,제조업(10-34),26300
2023,01,30200144,용산동,G,도매 및 소매업(45-47),36200
2023,01,30200144,용산동,H,운수 및 창고업(49-52),7100
2023,01,30200144,용산동,I,숙박 및 음식점업(55-56),51100
2023,01,30200144,용산동,M,전문  과학 및 기술 서비스업(70-73),1242200
2023,01,30200144,용산동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),264000
2023,01,30200144,용산동,O,공공 행정 국방 및 사회보장 행정(84),54000
2023,01,30200144,용산동,P,교육 서비스업(85),80000
2023,01,30200144,용산동,R,예술  스포츠 및 여가관련 서비스업(90-91),320200
2023,01,30200144,용산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),204500
2023,01,30200101,원내동,C,제조업(10-34),77000
2023,01,30200101,원내동,F,건설업(41-42),276400
2023,01,30200101,원내동,G,도매 및 소매업(45-47),107300
2023,01,30200101,원내동,H,운수 및 창고업(49-52),1200
2023,01,30200101,원내동,I,숙박 및 음식점업(55-56),42600
2023,01,30200101,원내동,M,전문  과학 및 기술 서비스업(70-73),57900
2023,01,30200101,원내동,P,교육 서비스업(85),424600
2023,01,30200101,원내동,Q,보건업 및 사회복지 서비스업(86-87),50300
2023,01,30200101,원내동,R,예술  스포츠 및 여가관련 서비스업(90-91),76200
2023,01,30200101,원내동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),95700
2023,01,30200114,원신흥동,C,제조업(10-34),16400
2023,01,30200114,원신흥동,F,건설업(41-42),1210000
2023,01,30200114,원신흥동,G,도매 및 소매업(45-47),85000
2023,01,30200114,원신흥동,I,숙박 및 음식점업(55-56),48000
2023,01,30200114,원신흥동,M,전문  과학 및 기술 서비스업(70-73),191200
2023,01,30200114,원신흥동,O,공공 행정 국방 및 사회보장 행정(84),190000
2023,01,30200114,원신흥동,P,교육 서비스업(85),451400
2023,01,30200114,원신흥동,Q,보건업 및 사회복지 서비스업(86-87),105000
2023,01,30200114,원신흥동,R,예술  스포츠 및 여가관련 서비스업(90-91),386700
2023,01,30200114,원신흥동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),101900
2023,01,30200142,원촌동,G,도매 및 소매업(45-47),202900
2023,01,30200142,원촌동,I,숙박 및 음식점업(55-56),140100
2023,01,30200142,원촌동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),45000
2023,01,30200142,원촌동,O,공공 행정 국방 및 사회보장 행정(84),196600
2023,01,30200142,원촌동,P,교육 서비스업(85),454000
2023,01,30200142,원촌동,Q,보건업 및 사회복지 서비스업(86-87),151000
2023,01,30200142,원촌동,R,예술  스포츠 및 여가관련 서비스업(90-91),130000
2023,01,30200142,원촌동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),187100
2023,01,30200134,자운동,C,제조업(10-34),32200
2023,01,30200134,자운동,G,도매 및 소매업(45-47),296900
2023,01,30200134,자운동,H,운수 및 창고업(49-52),17600
2023,01,30200134,자운동,I,숙박 및 음식점업(55-56),82800
2023,01,30200134,자운동,P,교육 서비스업(85),375000
2023,01,30200134,자운동,Q,보건업 및 사회복지 서비스업(86-87),54100
2023,01,30200134,자운동,R,예술  스포츠 및 여가관련 서비스업(90-91),35000
2023,01,30200134,자운동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),119600
2023,01,30200117,장대동,C,제조업(10-34),17700
2023,01,30200117,장대동,F,건설업(41-42),1068600
2023,01,30200117,장대동,G,도매 및 소매업(45-47),122200
2023,01,30200117,장대동,H,운수 및 창고업(49-52),34700
2023,01,30200117,장대동,I,숙박 및 음식점업(55-56),72300
2023,01,30200117,장대동,L,부동산업(68),90300
2023,01,30200117,장대동,M,전문  과학 및 기술 서비스업(70-73),46400
2023,01,30200117,장대동,O,공공 행정 국방 및 사회보장 행정(84),740000
2023,01,30200117,장대동,P,교육 서비스업(85),325600
2023,01,30200117,장대동,Q,보건업 및 사회복지 서비스업(86-87),32200
2023,01,30200117,장대동,R,예술  스포츠 및 여가관련 서비스업(90-91),43800
2023,01,30200117,장대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),101300
2023,01,30200128,장동,G,도매 및 소매업(45-47),63000
2023,01,30200128,장동,I,숙박 및 음식점업(55-56),36200
2023,01,30200128,장동,K,금융 및 보험업(64-66),1167000
2023,01,30200128,장동,M,전문  과학 및 기술 서비스업(70-73),1297800
2023,01,30200128,장동,O,공공 행정 국방 및 사회보장 행정(84),34800
2023,01,30200128,장동,P,교육 서비스업(85),517700
2023,01,30200128,장동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),49000
2023,01,30200141,전민동,C,제조업(10-34),35100
2023,01,30200141,전민동,F,건설업(41-42),60000
2023,01,30200141,전민동,G,도매 및 소매업(45-47),44100
2023,01,30200141,전민동,H,운수 및 창고업(49-52),2000
2023,01,30200141,전민동,I,숙박 및 음식점업(55-56),34200
2023,01,30200141,전민동,L,부동산업(68),18900
2023,01,30200141,전민동,M,전문  과학 및 기술 서비스업(70-73),32100
2023,01,30200141,전민동,O,공공 행정 국방 및 사회보장 행정(84),140000
2023,01,30200141,전민동,P,교육 서비스업(85),316900
2023,01,30200141,전민동,Q,보건업 및 사회복지 서비스업(86-87),57000
2023,01,30200141,전민동,R,예술  스포츠 및 여가관련 서비스업(90-91),122600
2023,01,30200141,전민동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),46000
2023,01,30200121,죽동,C,제조업(10-34),538800
2023,01,30200121,죽동,F,건설업(41-42),183400
2023,01,30200121,죽동,G,도매 및 소매업(45-47),104600
2023,01,30200121,죽동,H,운수 및 창고업(49-52),577500
2023,01,30200121,죽동,I,숙박 및 음식점업(55-56),58800
2023,01,30200121,죽동,K,금융 및 보험업(64-66),1517000
2023,01,30200121,죽동,M,전문  과학 및 기술 서비스업(70-73),401200
2023,01,30200121,죽동,O,공공 행정 국방 및 사회보장 행정(84),232500
2023,01,30200121,죽동,P,교육 서비스업(85),215500
2023,01,30200121,죽동,Q,보건업 및 사회복지 서비스업(86-87),899600
2023,01,30200121,죽동,R,예술  스포츠 및 여가관련 서비스업(90-91),94400
2023,01,30200121,죽동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),141600
2023,01,30200120,지족동,C,제조업(10-34),62600
2023,01,30200120,지족동,G,도매 및 소매업(45-47),85400
2023,01,30200120,지족동,H,운수 및 창고업(49-52),6100
2023,01,30200120,지족동,I,숙박 및 음식점업(55-56),50800
2023,01,30200120,지족동,J,정보통신업(58-63),27500
2023,01,30200120,지족동,M,전문  과학 및 기술 서비스업(70-73),37900
2023,01,30200120,지족동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),35300
2023,01,30200120,지족동,O,공공 행정 국방 및 사회보장 행정(84),150800
2023,01,30200120,지족동,P,교육 서비스업(85),479600
2023,01,30200120,지족동,Q,보건업 및 사회복지 서비스업(86-87),89700
2023,01,30200120,지족동,R,예술  스포츠 및 여가관련 서비스업(90-91),69900
2023,01,30200120,지족동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),67500
2023,01,30200133,추목동,G,도매 및 소매업(45-47),8200
2023,01,30200133,추목동,I,숙박 및 음식점업(55-56),53700
2023,01,30200133,추목동,P,교육 서비스업(85),307000
2023,01,30200133,추목동,Q,보건업 및 사회복지 서비스업(86-87),15400
2023,01,30200133,추목동,R,예술  스포츠 및 여가관련 서비스업(90-91),319600
2023,01,30200133,추목동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),20100
2023,01,30200143,탑립동,G,도매 및 소매업(45-47),334400
2023,01,30200143,탑립동,H,운수 및 창고업(49-52),37900
2023,01,30200143,탑립동,I,숙박 및 음식점업(55-56),45100
2023,01,30200143,탑립동,O,공공 행정 국방 및 사회보장 행정(84),144100
2023,01,30200143,탑립동,P,교육 서비스업(85),445000
2023,01,30200143,탑립동,R,예술  스포츠 및 여가관련 서비스업(90-91),57700
2023,01,30200143,탑립동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),401900
2023,01,30200132,하기동,C,제조업(10-34),22000
2023,01,30200132,하기동,G,도매 및 소매업(45-47),51900
2023,01,30200132,하기동,I,숙박 및 음식점업(55-56),47800
2023,01,30200132,하기동,M,전문  과학 및 기술 서비스업(70-73),33600
2023,01,30200132,하기동,O,공공 행정 국방 및 사회보장 행정(84),56000
2023,01,30200132,하기동,P,교육 서비스업(85),251200
2023,01,30200132,하기동,Q,보건업 및 사회복지 서비스업(86-87),30800
2023,01,30200132,하기동,R,예술  스포츠 및 여가관련 서비스업(90-91),66000
2023,01,30200132,하기동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),39000
