기준년도,기준월,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,1인당 소비 금액
2023,04,30200102,교촌동,P,교육 서비스업(85),436900
2023,04,30200102,교촌동,Q,보건업 및 사회복지 서비스업(86-87),109600
2023,04,30200102,교촌동,R,예술  스포츠 및 여가관련 서비스업(90-91),88400
2023,04,30200102,교촌동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),103500
2023,04,30200153,구룡동,G,도매 및 소매업(45-47),22800
2023,04,30200153,구룡동,I,숙박 및 음식점업(55-56),78600
2023,04,30200153,구룡동,P,교육 서비스업(85),455600
2023,04,30200153,구룡동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),30200
2023,04,30200124,구성동,C,제조업(10-34),42300
2023,04,30200124,구성동,G,도매 및 소매업(45-47),30700
2023,04,30200124,구성동,H,운수 및 창고업(49-52),2800
2023,04,30200124,구성동,I,숙박 및 음식점업(55-56),32000
2023,04,30200124,구성동,M,전문  과학 및 기술 서비스업(70-73),360100
2023,04,30200124,구성동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),15100
2023,04,30200124,구성동,O,공공 행정 국방 및 사회보장 행정(84),400900
2023,04,30200124,구성동,P,교육 서비스업(85),270100
2023,04,30200124,구성동,Q,보건업 및 사회복지 서비스업(86-87),28200
2023,04,30200124,구성동,R,예술  스포츠 및 여가관련 서비스업(90-91),20100
2023,04,30200124,구성동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),43500
2023,04,30200112,구암동,C,제조업(10-34),306800
2023,04,30200112,구암동,F,건설업(41-42),361800
2023,04,30200112,구암동,G,도매 및 소매업(45-47),71800
2023,04,30200112,구암동,H,운수 및 창고업(49-52),2400
2023,04,30200112,구암동,I,숙박 및 음식점업(55-56),60200
2023,04,30200112,구암동,M,전문  과학 및 기술 서비스업(70-73),227700
2023,04,30200112,구암동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),180300
2023,04,30200112,구암동,O,공공 행정 국방 및 사회보장 행정(84),56200
2023,04,30200112,구암동,P,교육 서비스업(85),97200
2023,04,30200112,구암동,Q,보건업 및 사회복지 서비스업(86-87),192700
2023,04,30200112,구암동,R,예술  스포츠 및 여가관련 서비스업(90-91),47600
2023,04,30200112,구암동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),99900
2023,04,30200122,궁동,C,제조업(10-34),13000
2023,04,30200122,궁동,F,건설업(41-42),138000
2023,04,30200122,궁동,G,도매 및 소매업(45-47),45700
2023,04,30200122,궁동,H,운수 및 창고업(49-52),15600
2023,04,30200122,궁동,I,숙박 및 음식점업(55-56),64800
2023,04,30200122,궁동,K,금융 및 보험업(64~66),234000
2023,04,30200122,궁동,L,부동산업(68),1500
2023,04,30200122,궁동,M,전문  과학 및 기술 서비스업(70-73),68600
2023,04,30200122,궁동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),28100
2023,04,30200122,궁동,O,공공 행정 국방 및 사회보장 행정(84),34300
2023,04,30200122,궁동,P,교육 서비스업(85),404200
2023,04,30200122,궁동,Q,보건업 및 사회복지 서비스업(86-87),157000
2023,04,30200122,궁동,R,예술  스포츠 및 여가관련 서비스업(90-91),39300
2023,04,30200122,궁동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),77400
2023,04,30200148,금고동,I,숙박 및 음식점업(55-56),17500
2023,04,30200119,노은동,G,도매 및 소매업(45-47),154300
2023,04,30200119,노은동,H,운수 및 창고업(49-52),7500
2023,04,30200119,노은동,I,숙박 및 음식점업(55-56),81300
2023,04,30200119,노은동,M,전문  과학 및 기술 서비스업(70-73),72500
2023,04,30200119,노은동,O,공공 행정 국방 및 사회보장 행정(84),2530800
2023,04,30200119,노은동,P,교육 서비스업(85),40700
2023,04,30200119,노은동,Q,보건업 및 사회복지 서비스업(86-87),169100
2023,04,30200119,노은동,R,예술  스포츠 및 여가관련 서비스업(90-91),86000
2023,04,30200119,노은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),177500
2023,04,30200149,대동,G,도매 및 소매업(45-47),270000
2023,04,30200149,대동,I,숙박 및 음식점업(55-56),66200
2023,04,30200103,대정동,G,도매 및 소매업(45-47),913000
2023,04,30200103,대정동,H,운수 및 창고업(49-52),59600
2023,04,30200103,대정동,I,숙박 및 음식점업(55-56),51300
2023,04,30200103,대정동,M,전문  과학 및 기술 서비스업(70-73),1715000
2023,04,30200103,대정동,P,교육 서비스업(85),226100
2023,04,30200103,대정동,Q,보건업 및 사회복지 서비스업(86-87),37000
2023,04,30200103,대정동,R,예술  스포츠 및 여가관련 서비스업(90-91),36100
2023,04,30200103,대정동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),39900
2023,04,30200113,덕명동,C,제조업(10-34),9100
2023,04,30200113,덕명동,F,건설업(41-42),640500
2023,04,30200113,덕명동,G,도매 및 소매업(45-47),36800
2023,04,30200113,덕명동,I,숙박 및 음식점업(55-56),60700
2023,04,30200113,덕명동,M,전문  과학 및 기술 서비스업(70-73),27500
2023,04,30200113,덕명동,O,공공 행정 국방 및 사회보장 행정(84),130500
2023,04,30200113,덕명동,P,교육 서비스업(85),248500
2023,04,30200113,덕명동,Q,보건업 및 사회복지 서비스업(86-87),64500
2023,04,30200113,덕명동,R,예술  스포츠 및 여가관련 서비스업(90-91),38800
2023,04,30200113,덕명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),36000
2023,04,30200131,덕진동,I,숙박 및 음식점업(55-56),16000
2023,04,30200131,덕진동,K,금융 및 보험업(64~66),18800
2023,04,30200131,덕진동,O,공공 행정 국방 및 사회보장 행정(84),36900
2023,04,30200131,덕진동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),109100
2023,04,30200127,도룡동,C,제조업(10-34),129500
2023,04,30200127,도룡동,F,건설업(41-42),30000
2023,04,30200127,도룡동,G,도매 및 소매업(45-47),1599400
2023,04,30200127,도룡동,H,운수 및 창고업(49-52),13900
2023,04,30200127,도룡동,I,숙박 및 음식점업(55-56),84000
2023,04,30200127,도룡동,J,정보통신업(58-63),62000
2023,04,30200127,도룡동,M,전문  과학 및 기술 서비스업(70-73),83500
2023,04,30200127,도룡동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),91000
2023,04,30200127,도룡동,O,공공 행정 국방 및 사회보장 행정(84),19600
2023,04,30200127,도룡동,P,교육 서비스업(85),609600
2023,04,30200127,도룡동,Q,보건업 및 사회복지 서비스업(86-87),115100
2023,04,30200127,도룡동,R,예술  스포츠 및 여가관련 서비스업(90-91),58900
2023,04,30200127,도룡동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),142400
2023,04,30200152,둔곡동,G,도매 및 소매업(45-47),53800
2023,04,30200152,둔곡동,I,숙박 및 음식점업(55-56),24100
2023,04,30200152,둔곡동,P,교육 서비스업(85),234600
2023,04,30200140,문지동,G,도매 및 소매업(45-47),123700
2023,04,30200140,문지동,H,운수 및 창고업(49-52),32500
2023,04,30200140,문지동,I,숙박 및 음식점업(55-56),40300
2023,04,30200140,문지동,O,공공 행정 국방 및 사회보장 행정(84),122200
2023,04,30200140,문지동,P,교육 서비스업(85),185600
2023,04,30200140,문지동,Q,보건업 및 사회복지 서비스업(86-87),118500
2023,04,30200140,문지동,R,예술  스포츠 및 여가관련 서비스업(90-91),67500
2023,04,30200140,문지동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),163800
2023,04,30200139,반석동,C,제조업(10-34),184800
2023,04,30200139,반석동,F,건설업(41-42),24800
2023,04,30200139,반석동,G,도매 및 소매업(45-47),114000
2023,04,30200139,반석동,H,운수 및 창고업(49-52),2100
2023,04,30200139,반석동,I,숙박 및 음식점업(55-56),41300
2023,04,30200139,반석동,K,금융 및 보험업(64~66),174000
2023,04,30200139,반석동,M,전문  과학 및 기술 서비스업(70-73),46100
2023,04,30200139,반석동,O,공공 행정 국방 및 사회보장 행정(84),49100
2023,04,30200139,반석동,P,교육 서비스업(85),255800
2023,04,30200139,반석동,Q,보건업 및 사회복지 서비스업(86-87),67500
2023,04,30200139,반석동,R,예술  스포츠 및 여가관련 서비스업(90-91),65600
2023,04,30200139,반석동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),49300
2023,04,30200110,방동,G,도매 및 소매업(45-47),100100
2023,04,30200110,방동,I,숙박 및 음식점업(55-56),79500
2023,04,30200110,방동,M,전문  과학 및 기술 서비스업(70-73),83300
2023,04,30200110,방동,P,교육 서비스업(85),376000
2023,04,30200110,방동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),30300
2023,04,30200129,방현동,G,도매 및 소매업(45-47),16700
2023,04,30200129,방현동,I,숙박 및 음식점업(55-56),14500
2023,04,30200129,방현동,P,교육 서비스업(85),475600
2023,04,30200129,방현동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),300300
2023,04,30200116,복용동,C,제조업(10-34),16100
2023,04,30200116,복용동,F,건설업(41-42),550000
2023,04,30200116,복용동,G,도매 및 소매업(45-47),86700
2023,04,30200116,복용동,H,운수 및 창고업(49-52),1900
2023,04,30200116,복용동,I,숙박 및 음식점업(55-56),62200
2023,04,30200116,복용동,M,전문  과학 및 기술 서비스업(70-73),112300
2023,04,30200116,복용동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),99000
2023,04,30200116,복용동,O,공공 행정 국방 및 사회보장 행정(84),130000
2023,04,30200116,복용동,P,교육 서비스업(85),400100
2023,04,30200116,복용동,Q,보건업 및 사회복지 서비스업(86-87),38600
2023,04,30200116,복용동,R,예술  스포츠 및 여가관련 서비스업(90-91),50400
2023,04,30200116,복용동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),136300
2023,04,30200111,봉명동,C,제조업(10-34),3400
2023,04,30200111,봉명동,G,도매 및 소매업(45-47),512900
2023,04,30200111,봉명동,H,운수 및 창고업(49-52),11900
2023,04,30200111,봉명동,I,숙박 및 음식점업(55-56),75400
2023,04,30200111,봉명동,J,정보통신업(58-63),42400
2023,04,30200111,봉명동,M,전문  과학 및 기술 서비스업(70-73),720200
2023,04,30200111,봉명동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),110000
2023,04,30200111,봉명동,O,공공 행정 국방 및 사회보장 행정(84),22000
2023,04,30200111,봉명동,P,교육 서비스업(85),449700
2023,04,30200111,봉명동,Q,보건업 및 사회복지 서비스업(86-87),250400
2023,04,30200111,봉명동,R,예술  스포츠 및 여가관련 서비스업(90-91),61000
2023,04,30200111,봉명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),140800
2023,04,30200145,봉산동,G,도매 및 소매업(45-47),205800
2023,04,30200145,봉산동,H,운수 및 창고업(49-52),13000
2023,04,30200145,봉산동,I,숙박 및 음식점업(55-56),107700
2023,04,30200145,봉산동,P,교육 서비스업(85),446700
2023,04,30200145,봉산동,R,예술  스포츠 및 여가관련 서비스업(90-91),104700
2023,04,30200145,봉산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),95200
2023,04,30200115,상대동,C,제조업(10-34),25800
2023,04,30200115,상대동,G,도매 및 소매업(45-47),52800
2023,04,30200115,상대동,H,운수 및 창고업(49-52),3800
2023,04,30200115,상대동,I,숙박 및 음식점업(55-56),54200
2023,04,30200115,상대동,K,금융 및 보험업(64~66),23500
2023,04,30200115,상대동,M,전문  과학 및 기술 서비스업(70-73),76600
2023,04,30200115,상대동,O,공공 행정 국방 및 사회보장 행정(84),131600
2023,04,30200115,상대동,P,교육 서비스업(85),383900
2023,04,30200115,상대동,Q,보건업 및 사회복지 서비스업(86-87),108000
2023,04,30200115,상대동,R,예술  스포츠 및 여가관련 서비스업(90-91),40600
2023,04,30200115,상대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),131500
2023,04,30200107,성북동,G,도매 및 소매업(45-47),793400
2023,04,30200107,성북동,I,숙박 및 음식점업(55-56),79900
2023,04,30200107,성북동,K,금융 및 보험업(64~66),24900
2023,04,30200107,성북동,P,교육 서비스업(85),385800
2023,04,30200107,성북동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),49600
2023,04,30200108,세동,I,숙박 및 음식점업(55-56),33200
2023,04,30200108,세동,K,금융 및 보험업(64~66),840000
2023,04,30200147,송강동,C,제조업(10-34),654600
2023,04,30200147,송강동,G,도매 및 소매업(45-47),221200
2023,04,30200147,송강동,H,운수 및 창고업(49-52),31500
2023,04,30200147,송강동,I,숙박 및 음식점업(55-56),44100
2023,04,30200147,송강동,K,금융 및 보험업(64~66),130000
2023,04,30200147,송강동,L,부동산업(68),4500
2023,04,30200147,송강동,M,전문  과학 및 기술 서비스업(70-73),38900
2023,04,30200147,송강동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),40000
2023,04,30200147,송강동,O,공공 행정 국방 및 사회보장 행정(84),3500
2023,04,30200147,송강동,P,교육 서비스업(85),341600
2023,04,30200147,송강동,Q,보건업 및 사회복지 서비스업(86-87),115800
2023,04,30200147,송강동,R,예술  스포츠 및 여가관련 서비스업(90-91),79400
2023,04,30200147,송강동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),88400
2023,04,30200109,송정동,G,도매 및 소매업(45-47),76200
2023,04,30200109,송정동,I,숙박 및 음식점업(55-56),50600
2023,04,30200109,송정동,R,예술  스포츠 및 여가관련 서비스업(90-91),25800
2023,04,30200151,신동,G,도매 및 소매업(45-47),30800
2023,04,30200151,신동,P,교육 서비스업(85),27200
2023,04,30200151,신동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),24800
2023,04,30200135,신봉동,C,제조업(10-34),72900
2023,04,30200135,신봉동,G,도매 및 소매업(45-47),85100
2023,04,30200135,신봉동,I,숙박 및 음식점업(55-56),61200
2023,04,30200135,신봉동,O,공공 행정 국방 및 사회보장 행정(84),290000
2023,04,30200135,신봉동,P,교육 서비스업(85),340800
2023,04,30200135,신봉동,Q,보건업 및 사회복지 서비스업(86-87),32400
2023,04,30200135,신봉동,R,예술  스포츠 및 여가관련 서비스업(90-91),35600
2023,04,30200135,신봉동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),26500
2023,04,30200125,신성동,G,도매 및 소매업(45-47),38400
2023,04,30200125,신성동,I,숙박 및 음식점업(55-56),40300
2023,04,30200125,신성동,P,교육 서비스업(85),311300
2023,04,30200125,신성동,Q,보건업 및 사회복지 서비스업(86-87),36600
2023,04,30200125,신성동,R,예술  스포츠 및 여가관련 서비스업(90-91),304100
2023,04,30200125,신성동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),105600
2023,04,30200137,안산동,C,제조업(10-34),298500
2023,04,30200137,안산동,G,도매 및 소매업(45-47),99900
2023,04,30200137,안산동,I,숙박 및 음식점업(55-56),38100
2023,04,30200137,안산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),508200
2023,04,30200123,어은동,G,도매 및 소매업(45-47),45500
2023,04,30200123,어은동,I,숙박 및 음식점업(55-56),25600
2023,04,30200123,어은동,M,전문  과학 및 기술 서비스업(70-73),31300
2023,04,30200123,어은동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),31500
2023,04,30200123,어은동,O,공공 행정 국방 및 사회보장 행정(84),5100
2023,04,30200123,어은동,P,교육 서비스업(85),290900
2023,04,30200123,어은동,Q,보건업 및 사회복지 서비스업(86-87),26000
2023,04,30200123,어은동,R,예술  스포츠 및 여가관련 서비스업(90-91),67500
2023,04,30200123,어은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),26200
2023,04,30200138,외삼동,G,도매 및 소매업(45-47),123700
2023,04,30200138,외삼동,I,숙박 및 음식점업(55-56),151900
2023,04,30200138,외삼동,P,교육 서비스업(85),375000
2023,04,30200138,외삼동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),51500
2023,04,30200104,용계동,C,제조업(10-34),12000
2023,04,30200104,용계동,G,도매 및 소매업(45-47),85900
2023,04,30200104,용계동,H,운수 및 창고업(49-52),300000
2023,04,30200104,용계동,I,숙박 및 음식점업(55-56),41900
2023,04,30200104,용계동,M,전문  과학 및 기술 서비스업(70-73),410000
2023,04,30200104,용계동,P,교육 서비스업(85),371600
2023,04,30200104,용계동,Q,보건업 및 사회복지 서비스업(86-87),91300
2023,04,30200104,용계동,R,예술  스포츠 및 여가관련 서비스업(90-91),91700
2023,04,30200104,용계동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),159100
2023,04,30200144,용산동,C,제조업(10-34),2300
2023,04,30200144,용산동,G,도매 및 소매업(45-47),45800
2023,04,30200144,용산동,H,운수 및 창고업(49-52),8100
2023,04,30200144,용산동,I,숙박 및 음식점업(55-56),44100
2023,04,30200144,용산동,K,금융 및 보험업(64~66),381800
2023,04,30200144,용산동,M,전문  과학 및 기술 서비스업(70-73),1117400
2023,04,30200144,용산동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),175400
2023,04,30200144,용산동,O,공공 행정 국방 및 사회보장 행정(84),140000
2023,04,30200144,용산동,P,교육 서비스업(85),83300
2023,04,30200144,용산동,R,예술  스포츠 및 여가관련 서비스업(90-91),448700
2023,04,30200144,용산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),197900
2023,04,30200101,원내동,C,제조업(10-34),176400
2023,04,30200101,원내동,F,건설업(41-42),190000
2023,04,30200101,원내동,G,도매 및 소매업(45-47),99200
2023,04,30200101,원내동,H,운수 및 창고업(49-52),1800
2023,04,30200101,원내동,I,숙박 및 음식점업(55-56),44600
2023,04,30200101,원내동,M,전문  과학 및 기술 서비스업(70-73),47400
2023,04,30200101,원내동,P,교육 서비스업(85),371100
2023,04,30200101,원내동,Q,보건업 및 사회복지 서비스업(86-87),51100
2023,04,30200101,원내동,R,예술  스포츠 및 여가관련 서비스업(90-91),116700
2023,04,30200101,원내동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),80000
2023,04,30200114,원신흥동,C,제조업(10-34),20600
2023,04,30200114,원신흥동,F,건설업(41-42),200000
2023,04,30200114,원신흥동,G,도매 및 소매업(45-47),91400
2023,04,30200114,원신흥동,I,숙박 및 음식점업(55-56),52800
2023,04,30200114,원신흥동,M,전문  과학 및 기술 서비스업(70-73),151900
2023,04,30200114,원신흥동,O,공공 행정 국방 및 사회보장 행정(84),190000
2023,04,30200114,원신흥동,P,교육 서비스업(85),453700
2023,04,30200114,원신흥동,Q,보건업 및 사회복지 서비스업(86-87),190000
2023,04,30200114,원신흥동,R,예술  스포츠 및 여가관련 서비스업(90-91),169500
2023,04,30200114,원신흥동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),100700
2023,04,30200142,원촌동,G,도매 및 소매업(45-47),170700
2023,04,30200142,원촌동,I,숙박 및 음식점업(55-56),142900
2023,04,30200142,원촌동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),72500
2023,04,30200142,원촌동,O,공공 행정 국방 및 사회보장 행정(84),234400
2023,04,30200142,원촌동,P,교육 서비스업(85),444800
2023,04,30200142,원촌동,Q,보건업 및 사회복지 서비스업(86-87),79000
2023,04,30200142,원촌동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),427300
2023,04,30200134,자운동,C,제조업(10-34),32700
2023,04,30200134,자운동,G,도매 및 소매업(45-47),293200
2023,04,30200134,자운동,H,운수 및 창고업(49-52),15300
2023,04,30200134,자운동,I,숙박 및 음식점업(55-56),79500
2023,04,30200134,자운동,P,교육 서비스업(85),452000
2023,04,30200134,자운동,Q,보건업 및 사회복지 서비스업(86-87),43100
2023,04,30200134,자운동,R,예술  스포츠 및 여가관련 서비스업(90-91),33900
2023,04,30200134,자운동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),124300
2023,04,30200117,장대동,C,제조업(10-34),20000
2023,04,30200117,장대동,F,건설업(41-42),171100
2023,04,30200117,장대동,G,도매 및 소매업(45-47),102100
2023,04,30200117,장대동,H,운수 및 창고업(49-52),52200
2023,04,30200117,장대동,I,숙박 및 음식점업(55-56),71000
2023,04,30200117,장대동,L,부동산업(68),452400
2023,04,30200117,장대동,M,전문  과학 및 기술 서비스업(70-73),84500
2023,04,30200117,장대동,O,공공 행정 국방 및 사회보장 행정(84),233900
2023,04,30200117,장대동,P,교육 서비스업(85),264800
2023,04,30200117,장대동,Q,보건업 및 사회복지 서비스업(86-87),34500
2023,04,30200117,장대동,R,예술  스포츠 및 여가관련 서비스업(90-91),40100
2023,04,30200117,장대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),93500
2023,04,30200128,장동,G,도매 및 소매업(45-47),42900
2023,04,30200128,장동,I,숙박 및 음식점업(55-56),36000
2023,04,30200128,장동,K,금융 및 보험업(64~66),715600
2023,04,30200128,장동,P,교육 서비스업(85),626500
2023,04,30200128,장동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),144300
2023,04,30200141,전민동,C,제조업(10-34),16200
2023,04,30200141,전민동,G,도매 및 소매업(45-47),40500
2023,04,30200141,전민동,H,운수 및 창고업(49-52),2000
2023,04,30200141,전민동,I,숙박 및 음식점업(55-56),33300
2023,04,30200141,전민동,L,부동산업(68),23500
2023,04,30200141,전민동,M,전문  과학 및 기술 서비스업(70-73),41900
2023,04,30200141,전민동,O,공공 행정 국방 및 사회보장 행정(84),7000
2023,04,30200141,전민동,P,교육 서비스업(85),296500
2023,04,30200141,전민동,Q,보건업 및 사회복지 서비스업(86-87),67800
2023,04,30200141,전민동,R,예술  스포츠 및 여가관련 서비스업(90-91),181300
2023,04,30200141,전민동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),50600
2023,04,30200121,죽동,C,제조업(10-34),433300
2023,04,30200121,죽동,F,건설업(41-42),299100
2023,04,30200121,죽동,G,도매 및 소매업(45-47),113700
2023,04,30200121,죽동,I,숙박 및 음식점업(55-56),59900
2023,04,30200121,죽동,K,금융 및 보험업(64~66),8000
2023,04,30200121,죽동,M,전문  과학 및 기술 서비스업(70-73),325100
2023,04,30200121,죽동,O,공공 행정 국방 및 사회보장 행정(84),120000
2023,04,30200121,죽동,P,교육 서비스업(85),156700
2023,04,30200121,죽동,Q,보건업 및 사회복지 서비스업(86-87),788000
2023,04,30200121,죽동,R,예술  스포츠 및 여가관련 서비스업(90-91),75200
2023,04,30200121,죽동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),206000
2023,04,30200120,지족동,C,제조업(10-34),57400
2023,04,30200120,지족동,G,도매 및 소매업(45-47),76300
2023,04,30200120,지족동,H,운수 및 창고업(49-52),5800
2023,04,30200120,지족동,I,숙박 및 음식점업(55-56),50600
2023,04,30200120,지족동,J,정보통신업(58-63),29800
2023,04,30200120,지족동,K,금융 및 보험업(64~66),500000
2023,04,30200120,지족동,L,부동산업(68),149800
2023,04,30200120,지족동,M,전문  과학 및 기술 서비스업(70-73),44000
2023,04,30200120,지족동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),75700
2023,04,30200120,지족동,O,공공 행정 국방 및 사회보장 행정(84),160300
2023,04,30200120,지족동,P,교육 서비스업(85),431800
2023,04,30200120,지족동,Q,보건업 및 사회복지 서비스업(86-87),81700
2023,04,30200120,지족동,R,예술  스포츠 및 여가관련 서비스업(90-91),69200
2023,04,30200120,지족동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),74900
2023,04,30200133,추목동,G,도매 및 소매업(45-47),9300
2023,04,30200133,추목동,I,숙박 및 음식점업(55-56),52900
2023,04,30200133,추목동,P,교육 서비스업(85),219800
2023,04,30200133,추목동,Q,보건업 및 사회복지 서비스업(86-87),15900
2023,04,30200133,추목동,R,예술  스포츠 및 여가관련 서비스업(90-91),475700
2023,04,30200133,추목동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),31600
2023,04,30200143,탑립동,G,도매 및 소매업(45-47),405000
2023,04,30200143,탑립동,H,운수 및 창고업(49-52),56000
2023,04,30200143,탑립동,I,숙박 및 음식점업(55-56),47300
2023,04,30200143,탑립동,O,공공 행정 국방 및 사회보장 행정(84),2030600
2023,04,30200143,탑립동,P,교육 서비스업(85),434200
2023,04,30200143,탑립동,R,예술  스포츠 및 여가관련 서비스업(90-91),63900
2023,04,30200143,탑립동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),395100
2023,04,30200132,하기동,G,도매 및 소매업(45-47),43800
2023,04,30200132,하기동,I,숙박 및 음식점업(55-56),47100
2023,04,30200132,하기동,M,전문  과학 및 기술 서비스업(70-73),24400
2023,04,30200132,하기동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),50000
2023,04,30200132,하기동,O,공공 행정 국방 및 사회보장 행정(84),198200
2023,04,30200132,하기동,P,교육 서비스업(85),285700
