기준년도,기준월,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,1인당 소비 금액
2023,12,30200146,관평동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),109700
2023,12,30200102,교촌동,G,도매 및 소매업(45-47),290600
2023,12,30200102,교촌동,I,숙박 및 음식점업(55-56),48000
2023,12,30200102,교촌동,M,전문  과학 및 기술 서비스업(70-73),29800
2023,12,30200102,교촌동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),103300
2023,12,30200102,교촌동,O,공공 행정 국방 및 사회보장 행정(84),184700
2023,12,30200102,교촌동,P,교육 서비스업(85),463400
2023,12,30200102,교촌동,Q,보건업 및 사회복지 서비스업(86-87),105400
2023,12,30200102,교촌동,R,예술  스포츠 및 여가관련 서비스업(90-91),39400
2023,12,30200102,교촌동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),90200
2023,12,30200153,구룡동,G,도매 및 소매업(45-47),59700
2023,12,30200153,구룡동,I,숙박 및 음식점업(55-56),50500
2023,12,30200153,구룡동,P,교육 서비스업(85),602900
2023,12,30200153,구룡동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),21300
2023,12,30200124,구성동,C,제조업(10-34),118900
2023,12,30200124,구성동,G,도매 및 소매업(45-47),32400
2023,12,30200124,구성동,H,운수 및 창고업(49-52),3400
2023,12,30200124,구성동,I,숙박 및 음식점업(55-56),31900
2023,12,30200124,구성동,M,전문  과학 및 기술 서비스업(70-73),378300
2023,12,30200124,구성동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),39100
2023,12,30200124,구성동,O,공공 행정 국방 및 사회보장 행정(84),27800
2023,12,30200124,구성동,P,교육 서비스업(85),261700
2023,12,30200124,구성동,Q,보건업 및 사회복지 서비스업(86-87),46700
2023,12,30200124,구성동,R,예술  스포츠 및 여가관련 서비스업(90-91),19400
2023,12,30200124,구성동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),48100
2023,12,30200112,구암동,C,제조업(10-34),86500
2023,12,30200112,구암동,F,건설업(41-42),53600
2023,12,30200112,구암동,G,도매 및 소매업(45-47),64300
2023,12,30200112,구암동,H,운수 및 창고업(49-52),2600
2023,12,30200112,구암동,I,숙박 및 음식점업(55-56),65000
2023,12,30200112,구암동,K,금융 및 보험업(64~66),240000
2023,12,30200112,구암동,M,전문  과학 및 기술 서비스업(70-73),158500
2023,12,30200112,구암동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),192900
2023,12,30200112,구암동,O,공공 행정 국방 및 사회보장 행정(84),123100
2023,12,30200112,구암동,P,교육 서비스업(85),111400
2023,12,30200112,구암동,Q,보건업 및 사회복지 서비스업(86-87),153400
2023,12,30200112,구암동,R,예술  스포츠 및 여가관련 서비스업(90-91),44300
2023,12,30200112,구암동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),100500
2023,12,30200122,궁동,C,제조업(10-34),15400
2023,12,30200122,궁동,G,도매 및 소매업(45-47),42400
2023,12,30200122,궁동,H,운수 및 창고업(49-52),15900
2023,12,30200122,궁동,I,숙박 및 음식점업(55-56),62700
2023,12,30200122,궁동,K,금융 및 보험업(64~66),261400
2023,12,30200122,궁동,L,부동산업(68),4300
2023,12,30200122,궁동,M,전문  과학 및 기술 서비스업(70-73),83000
2023,12,30200122,궁동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),17800
2023,12,30200122,궁동,O,공공 행정 국방 및 사회보장 행정(84),92600
2023,12,30200122,궁동,P,교육 서비스업(85),332800
2023,12,30200122,궁동,Q,보건업 및 사회복지 서비스업(86-87),119700
2023,12,30200122,궁동,R,예술  스포츠 및 여가관련 서비스업(90-91),34100
2023,12,30200122,궁동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),67100
2023,12,30200148,금고동,I,숙박 및 음식점업(55-56),18700
2023,12,30200119,노은동,C,제조업(10-34),107400
2023,12,30200119,노은동,G,도매 및 소매업(45-47),132800
2023,12,30200119,노은동,H,운수 및 창고업(49-52),6500
2023,12,30200119,노은동,I,숙박 및 음식점업(55-56),76300
2023,12,30200119,노은동,M,전문  과학 및 기술 서비스업(70-73),63600
2023,12,30200119,노은동,O,공공 행정 국방 및 사회보장 행정(84),1484200
2023,12,30200119,노은동,P,교육 서비스업(85),23500
2023,12,30200119,노은동,Q,보건업 및 사회복지 서비스업(86-87),495300
2023,12,30200119,노은동,R,예술  스포츠 및 여가관련 서비스업(90-91),86700
2023,12,30200119,노은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),158000
2023,12,30200149,대동,I,숙박 및 음식점업(55-56),69600
2023,12,30200103,대정동,C,제조업(10-34),116600
2023,12,30200103,대정동,G,도매 및 소매업(45-47),717600
2023,12,30200103,대정동,H,운수 및 창고업(49-52),12500
2023,12,30200103,대정동,I,숙박 및 음식점업(55-56),38600
2023,12,30200103,대정동,M,전문  과학 및 기술 서비스업(70-73),1430000
2023,12,30200103,대정동,P,교육 서비스업(85),156100
2023,12,30200103,대정동,Q,보건업 및 사회복지 서비스업(86-87),26200
2023,12,30200103,대정동,R,예술  스포츠 및 여가관련 서비스업(90-91),30400
2023,12,30200103,대정동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),105600
2023,12,30200113,덕명동,C,제조업(10-34),22000
2023,12,30200113,덕명동,G,도매 및 소매업(45-47),35600
2023,12,30200113,덕명동,H,운수 및 창고업(49-52),35100
2023,12,30200113,덕명동,I,숙박 및 음식점업(55-56),47400
2023,12,30200113,덕명동,J,정보통신업(58-63),41900
2023,12,30200113,덕명동,L,부동산업(68),195000
2023,12,30200113,덕명동,M,전문  과학 및 기술 서비스업(70-73),18100
2023,12,30200113,덕명동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),2900
2023,12,30200113,덕명동,O,공공 행정 국방 및 사회보장 행정(84),50300
2023,12,30200113,덕명동,P,교육 서비스업(85),291800
2023,12,30200113,덕명동,Q,보건업 및 사회복지 서비스업(86-87),59200
2023,12,30200113,덕명동,R,예술  스포츠 및 여가관련 서비스업(90-91),38300
2023,12,30200113,덕명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),40900
2023,12,30200131,덕진동,I,숙박 및 음식점업(55-56),14200
2023,12,30200131,덕진동,K,금융 및 보험업(64~66),13700
2023,12,30200131,덕진동,O,공공 행정 국방 및 사회보장 행정(84),40500
2023,12,30200131,덕진동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),42500
2023,12,30200127,도룡동,C,제조업(10-34),11800
2023,12,30200127,도룡동,F,건설업(41-42),30800
2023,12,30200127,도룡동,G,도매 및 소매업(45-47),1676700
2023,12,30200127,도룡동,H,운수 및 창고업(49-52),12500
2023,12,30200127,도룡동,I,숙박 및 음식점업(55-56),104100
2023,12,30200127,도룡동,J,정보통신업(58-63),39100
2023,12,30200127,도룡동,M,전문  과학 및 기술 서비스업(70-73),50000
2023,12,30200127,도룡동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),139900
2023,12,30200127,도룡동,O,공공 행정 국방 및 사회보장 행정(84),15600
2023,12,30200127,도룡동,P,교육 서비스업(85),440000
2023,12,30200127,도룡동,Q,보건업 및 사회복지 서비스업(86-87),82300
2023,12,30200127,도룡동,R,예술  스포츠 및 여가관련 서비스업(90-91),59000
2023,12,30200127,도룡동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),117200
2023,12,30200152,둔곡동,G,도매 및 소매업(45-47),36000
2023,12,30200152,둔곡동,I,숙박 및 음식점업(55-56),11500
2023,12,30200152,둔곡동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),232000
2023,12,30200152,둔곡동,P,교육 서비스업(85),293500
2023,12,30200140,문지동,C,제조업(10-34),60000
2023,12,30200140,문지동,G,도매 및 소매업(45-47),130000
2023,12,30200140,문지동,H,운수 및 창고업(49-52),23300
2023,12,30200140,문지동,I,숙박 및 음식점업(55-56),41000
2023,12,30200140,문지동,O,공공 행정 국방 및 사회보장 행정(84),128000
2023,12,30200140,문지동,P,교육 서비스업(85),204100
2023,12,30200140,문지동,Q,보건업 및 사회복지 서비스업(86-87),81800
2023,12,30200140,문지동,R,예술  스포츠 및 여가관련 서비스업(90-91),64600
2023,12,30200140,문지동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),234200
2023,12,30200139,반석동,C,제조업(10-34),575600
2023,12,30200139,반석동,F,건설업(41-42),9100
2023,12,30200139,반석동,G,도매 및 소매업(45-47),97100
2023,12,30200139,반석동,H,운수 및 창고업(49-52),22700
2023,12,30200139,반석동,I,숙박 및 음식점업(55-56),45200
2023,12,30200139,반석동,K,금융 및 보험업(64~66),80000
2023,12,30200139,반석동,L,부동산업(68),2800
2023,12,30200139,반석동,M,전문  과학 및 기술 서비스업(70-73),45900
2023,12,30200139,반석동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),42800
2023,12,30200139,반석동,O,공공 행정 국방 및 사회보장 행정(84),153100
2023,12,30200139,반석동,P,교육 서비스업(85),255600
2023,12,30200139,반석동,Q,보건업 및 사회복지 서비스업(86-87),158300
2023,12,30200139,반석동,R,예술  스포츠 및 여가관련 서비스업(90-91),60700
2023,12,30200139,반석동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),49300
2023,12,30200110,방동,C,제조업(10-34),3200
2023,12,30200110,방동,G,도매 및 소매업(45-47),43300
2023,12,30200110,방동,I,숙박 및 음식점업(55-56),38700
2023,12,30200110,방동,M,전문  과학 및 기술 서비스업(70-73),93600
2023,12,30200110,방동,O,공공 행정 국방 및 사회보장 행정(84),54000
2023,12,30200110,방동,P,교육 서비스업(85),263800
2023,12,30200110,방동,Q,보건업 및 사회복지 서비스업(86-87),88000
2023,12,30200110,방동,R,예술  스포츠 및 여가관련 서비스업(90-91),74100
2023,12,30200110,방동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),135800
2023,12,30200129,방현동,G,도매 및 소매업(45-47),16000
2023,12,30200129,방현동,I,숙박 및 음식점업(55-56),18400
2023,12,30200129,방현동,P,교육 서비스업(85),397200
2023,12,30200129,방현동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),70600
2023,12,30200116,복용동,C,제조업(10-34),86900
2023,12,30200116,복용동,F,건설업(41-42),10000000
2023,12,30200116,복용동,G,도매 및 소매업(45-47),147200
2023,12,30200116,복용동,H,운수 및 창고업(49-52),8000
2023,12,30200116,복용동,I,숙박 및 음식점업(55-56),54900
2023,12,30200116,복용동,M,전문  과학 및 기술 서비스업(70-73),80500
2023,12,30200116,복용동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),814000
2023,12,30200116,복용동,O,공공 행정 국방 및 사회보장 행정(84),130000
2023,12,30200116,복용동,P,교육 서비스업(85),361800
2023,12,30200116,복용동,Q,보건업 및 사회복지 서비스업(86-87),45600
2023,12,30200116,복용동,R,예술  스포츠 및 여가관련 서비스업(90-91),47900
2023,12,30200116,복용동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),106700
2023,12,30200111,봉명동,F,건설업(41-42),25100
2023,12,30200111,봉명동,G,도매 및 소매업(45-47),500300
2023,12,30200111,봉명동,H,운수 및 창고업(49-52),8500
2023,12,30200111,봉명동,I,숙박 및 음식점업(55-56),84900
2023,12,30200111,봉명동,J,정보통신업(58-63),32800
2023,12,30200111,봉명동,M,전문  과학 및 기술 서비스업(70-73),424800
2023,12,30200111,봉명동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),114800
2023,12,30200111,봉명동,P,교육 서비스업(85),497800
2023,12,30200111,봉명동,Q,보건업 및 사회복지 서비스업(86-87),277700
2023,12,30200111,봉명동,R,예술  스포츠 및 여가관련 서비스업(90-91),55500
2023,12,30200111,봉명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),160700
2023,12,30200145,봉산동,G,도매 및 소매업(45-47),321100
2023,12,30200145,봉산동,H,운수 및 창고업(49-52),20900
2023,12,30200145,봉산동,I,숙박 및 음식점업(55-56),50000
2023,12,30200145,봉산동,O,공공 행정 국방 및 사회보장 행정(84),19000
2023,12,30200145,봉산동,P,교육 서비스업(85),676900
2023,12,30200145,봉산동,R,예술  스포츠 및 여가관련 서비스업(90-91),94400
2023,12,30200145,봉산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),108300
2023,12,30200115,상대동,C,제조업(10-34),39500
2023,12,30200115,상대동,G,도매 및 소매업(45-47),49500
2023,12,30200115,상대동,I,숙박 및 음식점업(55-56),52200
2023,12,30200115,상대동,K,금융 및 보험업(64~66),11800
2023,12,30200115,상대동,M,전문  과학 및 기술 서비스업(70-73),77300
2023,12,30200115,상대동,O,공공 행정 국방 및 사회보장 행정(84),189800
2023,12,30200115,상대동,P,교육 서비스업(85),346700
2023,12,30200115,상대동,Q,보건업 및 사회복지 서비스업(86-87),153800
2023,12,30200115,상대동,R,예술  스포츠 및 여가관련 서비스업(90-91),53400
2023,12,30200115,상대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),119700
2023,12,30200107,성북동,C,제조업(10-34),330000
2023,12,30200107,성북동,F,건설업(41-42),96200
2023,12,30200107,성북동,G,도매 및 소매업(45-47),47600
2023,12,30200107,성북동,H,운수 및 창고업(49-52),4100
2023,12,30200107,성북동,I,숙박 및 음식점업(55-56),64100
2023,12,30200107,성북동,J,정보통신업(58-63),50000
2023,12,30200107,성북동,K,금융 및 보험업(64~66),26700
2023,12,30200107,성북동,M,전문  과학 및 기술 서비스업(70-73),125700
2023,12,30200107,성북동,O,공공 행정 국방 및 사회보장 행정(84),43900
2023,12,30200107,성북동,P,교육 서비스업(85),275400
2023,12,30200107,성북동,Q,보건업 및 사회복지 서비스업(86-87),82400
2023,12,30200107,성북동,R,예술  스포츠 및 여가관련 서비스업(90-91),29200
2023,12,30200107,성북동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),73600
2023,12,30200108,세동,G,도매 및 소매업(45-47),78100
2023,12,30200108,세동,H,운수 및 창고업(49-52),5900
2023,12,30200108,세동,I,숙박 및 음식점업(55-56),40200
2023,12,30200108,세동,M,전문  과학 및 기술 서비스업(70-73),81000
2023,12,30200108,세동,P,교육 서비스업(85),436700
2023,12,30200108,세동,R,예술  스포츠 및 여가관련 서비스업(90-91),12400
2023,12,30200108,세동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),24400
2023,12,30200147,송강동,C,제조업(10-34),302000
2023,12,30200147,송강동,G,도매 및 소매업(45-47),193500
2023,12,30200147,송강동,H,운수 및 창고업(49-52),36700
2023,12,30200147,송강동,I,숙박 및 음식점업(55-56),46900
2023,12,30200147,송강동,K,금융 및 보험업(64~66),136700
2023,12,30200147,송강동,M,전문  과학 및 기술 서비스업(70-73),36600
2023,12,30200147,송강동,O,공공 행정 국방 및 사회보장 행정(84),5600
2023,12,30200147,송강동,P,교육 서비스업(85),284400
2023,12,30200147,송강동,Q,보건업 및 사회복지 서비스업(86-87),53100
2023,12,30200147,송강동,R,예술  스포츠 및 여가관련 서비스업(90-91),60400
2023,12,30200147,송강동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),51600
2023,12,30200109,송정동,G,도매 및 소매업(45-47),64800
2023,12,30200109,송정동,I,숙박 및 음식점업(55-56),58000
2023,12,30200109,송정동,R,예술  스포츠 및 여가관련 서비스업(90-91),18900
2023,12,30200136,수남동,G,도매 및 소매업(45-47),23200
2023,12,30200136,수남동,H,운수 및 창고업(49-52),6800
2023,12,30200136,수남동,I,숙박 및 음식점업(55-56),42400
2023,12,30200136,수남동,M,전문  과학 및 기술 서비스업(70-73),584500
2023,12,30200136,수남동,O,공공 행정 국방 및 사회보장 행정(84),23500
2023,12,30200136,수남동,P,교육 서비스업(85),262900
2023,12,30200136,수남동,Q,보건업 및 사회복지 서비스업(86-87),82900
2023,12,30200136,수남동,R,예술  스포츠 및 여가관련 서비스업(90-91),40100
2023,12,30200136,수남동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),76600
2023,12,30200151,신동,G,도매 및 소매업(45-47),33500
2023,12,30200151,신동,P,교육 서비스업(85),52700
2023,12,30200151,신동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),28300
2023,12,30200135,신봉동,C,제조업(10-34),19400
2023,12,30200135,신봉동,G,도매 및 소매업(45-47),92800
2023,12,30200135,신봉동,I,숙박 및 음식점업(55-56),38100
2023,12,30200135,신봉동,P,교육 서비스업(85),393300
2023,12,30200135,신봉동,Q,보건업 및 사회복지 서비스업(86-87),30100
2023,12,30200135,신봉동,R,예술  스포츠 및 여가관련 서비스업(90-91),29800
2023,12,30200135,신봉동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),21400
2023,12,30200125,신성동,G,도매 및 소매업(45-47),33300
2023,12,30200125,신성동,I,숙박 및 음식점업(55-56),37200
2023,12,30200125,신성동,P,교육 서비스업(85),382700
2023,12,30200125,신성동,Q,보건업 및 사회복지 서비스업(86-87),84900
2023,12,30200125,신성동,R,예술  스포츠 및 여가관련 서비스업(90-91),809100
2023,12,30200125,신성동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),64000
2023,12,30200137,안산동,C,제조업(10-34),19300
2023,12,30200137,안산동,F,건설업(41-42),16000000
2023,12,30200137,안산동,G,도매 및 소매업(45-47),49200
2023,12,30200137,안산동,I,숙박 및 음식점업(55-56),41300
2023,12,30200137,안산동,M,전문  과학 및 기술 서비스업(70-73),10500
2023,12,30200137,안산동,O,공공 행정 국방 및 사회보장 행정(84),262500
2023,12,30200137,안산동,P,교육 서비스업(85),138400
2023,12,30200137,안산동,R,예술  스포츠 및 여가관련 서비스업(90-91),14300
2023,12,30200137,안산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),65800
2023,12,30200123,어은동,G,도매 및 소매업(45-47),42200
2023,12,30200123,어은동,I,숙박 및 음식점업(55-56),18000
2023,12,30200123,어은동,M,전문  과학 및 기술 서비스업(70-73),22000
2023,12,30200123,어은동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),35000
2023,12,30200123,어은동,P,교육 서비스업(85),411600
2023,12,30200123,어은동,Q,보건업 및 사회복지 서비스업(86-87),28600
2023,12,30200123,어은동,R,예술  스포츠 및 여가관련 서비스업(90-91),159000
2023,12,30200123,어은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),22500
2023,12,30200138,외삼동,C,제조업(10-34),244800
2023,12,30200138,외삼동,G,도매 및 소매업(45-47),37300
2023,12,30200138,외삼동,H,운수 및 창고업(49-52),6400
2023,12,30200138,외삼동,I,숙박 및 음식점업(55-56),590300
2023,12,30200138,외삼동,L,부동산업(68),2000
2023,12,30200138,외삼동,M,전문  과학 및 기술 서비스업(70-73),111600
2023,12,30200138,외삼동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),42300
2023,12,30200138,외삼동,O,공공 행정 국방 및 사회보장 행정(84),225000
2023,12,30200138,외삼동,P,교육 서비스업(85),325000
2023,12,30200138,외삼동,Q,보건업 및 사회복지 서비스업(86-87),89200
2023,12,30200138,외삼동,R,예술  스포츠 및 여가관련 서비스업(90-91),38200
2023,12,30200138,외삼동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),63700
2023,12,30200104,용계동,F,건설업(41-42),68900
2023,12,30200104,용계동,G,도매 및 소매업(45-47),41900
2023,12,30200104,용계동,H,운수 및 창고업(49-52),3500
2023,12,30200104,용계동,I,숙박 및 음식점업(55-56),62500
2023,12,30200104,용계동,M,전문  과학 및 기술 서비스업(70-73),227500
2023,12,30200104,용계동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),78100
2023,12,30200104,용계동,P,교육 서비스업(85),678900
2023,12,30200104,용계동,Q,보건업 및 사회복지 서비스업(86-87),94200
2023,12,30200104,용계동,R,예술  스포츠 및 여가관련 서비스업(90-91),87900
2023,12,30200104,용계동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),43900
2023,12,30200144,용산동,C,제조업(10-34),312600
2023,12,30200144,용산동,G,도매 및 소매업(45-47),37000
2023,12,30200144,용산동,H,운수 및 창고업(49-52),13000
2023,12,30200144,용산동,I,숙박 및 음식점업(55-56),47300
2023,12,30200144,용산동,K,금융 및 보험업(64~66),181800
2023,12,30200144,용산동,M,전문  과학 및 기술 서비스업(70-73),1097300
2023,12,30200144,용산동,O,공공 행정 국방 및 사회보장 행정(84),54000
2023,12,30200144,용산동,P,교육 서비스업(85),115000
2023,12,30200144,용산동,R,예술  스포츠 및 여가관련 서비스업(90-91),249400
2023,12,30200144,용산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),161000
2023,12,30200101,원내동,C,제조업(10-34),88000
2023,12,30200101,원내동,F,건설업(41-42),182200
2023,12,30200101,원내동,G,도매 및 소매업(45-47),95500
2023,12,30200101,원내동,I,숙박 및 음식점업(55-56),42100
2023,12,30200101,원내동,M,전문  과학 및 기술 서비스업(70-73),94700
2023,12,30200101,원내동,P,교육 서비스업(85),298500
2023,12,30200101,원내동,Q,보건업 및 사회복지 서비스업(86-87),42800
2023,12,30200101,원내동,R,예술  스포츠 및 여가관련 서비스업(90-91),58600
2023,12,30200101,원내동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),89200
2023,12,30200114,원신흥동,C,제조업(10-34),20400
2023,12,30200114,원신흥동,F,건설업(41-42),2650000
2023,12,30200114,원신흥동,G,도매 및 소매업(45-47),65500
2023,12,30200114,원신흥동,I,숙박 및 음식점업(55-56),54400
2023,12,30200114,원신흥동,M,전문  과학 및 기술 서비스업(70-73),184300
2023,12,30200114,원신흥동,O,공공 행정 국방 및 사회보장 행정(84),190000
2023,12,30200114,원신흥동,P,교육 서비스업(85),543800
2023,12,30200114,원신흥동,Q,보건업 및 사회복지 서비스업(86-87),100000
2023,12,30200114,원신흥동,R,예술  스포츠 및 여가관련 서비스업(90-91),320000
2023,12,30200114,원신흥동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),136700
2023,12,30200142,원촌동,G,도매 및 소매업(45-47),180600
2023,12,30200142,원촌동,I,숙박 및 음식점업(55-56),96600
2023,12,30200142,원촌동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),60000
2023,12,30200142,원촌동,O,공공 행정 국방 및 사회보장 행정(84),286900
2023,12,30200142,원촌동,P,교육 서비스업(85),580800
2023,12,30200142,원촌동,Q,보건업 및 사회복지 서비스업(86-87),130000
2023,12,30200142,원촌동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),113700
2023,12,30200134,자운동,C,제조업(10-34),48700
2023,12,30200134,자운동,G,도매 및 소매업(45-47),275700
2023,12,30200134,자운동,H,운수 및 창고업(49-52),27700
2023,12,30200134,자운동,I,숙박 및 음식점업(55-56),76200
2023,12,30200134,자운동,K,금융 및 보험업(64~66),3000000
2023,12,30200134,자운동,P,교육 서비스업(85),452000
2023,12,30200134,자운동,Q,보건업 및 사회복지 서비스업(86-87),50900
2023,12,30200134,자운동,R,예술  스포츠 및 여가관련 서비스업(90-91),25700
2023,12,30200134,자운동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),123400
2023,12,30200117,장대동,C,제조업(10-34),93300
2023,12,30200117,장대동,F,건설업(41-42),741800
2023,12,30200117,장대동,G,도매 및 소매업(45-47),89600
2023,12,30200117,장대동,H,운수 및 창고업(49-52),54100
2023,12,30200117,장대동,I,숙박 및 음식점업(55-56),102700
2023,12,30200117,장대동,M,전문  과학 및 기술 서비스업(70-73),137000
2023,12,30200117,장대동,O,공공 행정 국방 및 사회보장 행정(84),241500
2023,12,30200117,장대동,P,교육 서비스업(85),321300
2023,12,30200117,장대동,Q,보건업 및 사회복지 서비스업(86-87),49800
2023,12,30200117,장대동,R,예술  스포츠 및 여가관련 서비스업(90-91),22600
2023,12,30200117,장대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),107700
2023,12,30200128,장동,G,도매 및 소매업(45-47),48900
2023,12,30200128,장동,I,숙박 및 음식점업(55-56),38200
2023,12,30200128,장동,K,금융 및 보험업(64~66),284000
2023,12,30200128,장동,M,전문  과학 및 기술 서비스업(70-73),1980000
2023,12,30200128,장동,P,교육 서비스업(85),482700
2023,12,30200128,장동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),66000
2023,12,30200141,전민동,C,제조업(10-34),37500
2023,12,30200141,전민동,G,도매 및 소매업(45-47),41300
2023,12,30200141,전민동,H,운수 및 창고업(49-52),3000
2023,12,30200141,전민동,I,숙박 및 음식점업(55-56),36000
2023,12,30200141,전민동,L,부동산업(68),26200
2023,12,30200141,전민동,M,전문  과학 및 기술 서비스업(70-73),32400
2023,12,30200141,전민동,P,교육 서비스업(85),262100
2023,12,30200141,전민동,Q,보건업 및 사회복지 서비스업(86-87),49500
2023,12,30200141,전민동,R,예술  스포츠 및 여가관련 서비스업(90-91),132200
2023,12,30200141,전민동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),46900
2023,12,30200121,죽동,C,제조업(10-34),100000
2023,12,30200121,죽동,F,건설업(41-42),393300
2023,12,30200121,죽동,G,도매 및 소매업(45-47),84000
2023,12,30200121,죽동,I,숙박 및 음식점업(55-56),65500
