기준년도,기준월,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,1인당 소비 금액
2023,09,30200102,교촌동,C,제조업(10-34),1500000
2023,09,30200102,교촌동,F,건설업(41-42),1850000
2023,09,30200102,교촌동,G,도매 및 소매업(45-47),366200
2023,09,30200102,교촌동,I,숙박 및 음식점업(55-56),41700
2023,09,30200102,교촌동,L,부동산업(68),3030000
2023,09,30200102,교촌동,M,전문  과학 및 기술 서비스업(70-73),21800
2023,09,30200102,교촌동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),592100
2023,09,30200102,교촌동,O,공공 행정 국방 및 사회보장 행정(84),283500
2023,09,30200102,교촌동,P,교육 서비스업(85),416300
2023,09,30200102,교촌동,Q,보건업 및 사회복지 서비스업(86-87),90600
2023,09,30200102,교촌동,R,예술  스포츠 및 여가관련 서비스업(90-91),56200
2023,09,30200102,교촌동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),88900
2023,09,30200153,구룡동,G,도매 및 소매업(45-47),56700
2023,09,30200153,구룡동,I,숙박 및 음식점업(55-56),39300
2023,09,30200153,구룡동,P,교육 서비스업(85),661300
2023,09,30200153,구룡동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),24600
2023,09,30200124,구성동,C,제조업(10-34),45800
2023,09,30200124,구성동,G,도매 및 소매업(45-47),32400
2023,09,30200124,구성동,H,운수 및 창고업(49-52),2800
2023,09,30200124,구성동,I,숙박 및 음식점업(55-56),30900
2023,09,30200124,구성동,M,전문  과학 및 기술 서비스업(70-73),351200
2023,09,30200124,구성동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),31700
2023,09,30200124,구성동,O,공공 행정 국방 및 사회보장 행정(84),15500
2023,09,30200124,구성동,P,교육 서비스업(85),276600
2023,09,30200124,구성동,Q,보건업 및 사회복지 서비스업(86-87),27600
2023,09,30200124,구성동,R,예술  스포츠 및 여가관련 서비스업(90-91),21300
2023,09,30200124,구성동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),45300
2023,09,30200112,구암동,C,제조업(10-34),915000
2023,09,30200112,구암동,F,건설업(41-42),154800
2023,09,30200112,구암동,G,도매 및 소매업(45-47),56500
2023,09,30200112,구암동,H,운수 및 창고업(49-52),30200
2023,09,30200112,구암동,I,숙박 및 음식점업(55-56),52700
2023,09,30200112,구암동,M,전문  과학 및 기술 서비스업(70-73),168800
2023,09,30200112,구암동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),191200
2023,09,30200112,구암동,O,공공 행정 국방 및 사회보장 행정(84),55700
2023,09,30200112,구암동,P,교육 서비스업(85),107800
2023,09,30200112,구암동,Q,보건업 및 사회복지 서비스업(86-87),113800
2023,09,30200112,구암동,R,예술  스포츠 및 여가관련 서비스업(90-91),42400
2023,09,30200112,구암동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),84400
2023,09,30200122,궁동,C,제조업(10-34),14700
2023,09,30200122,궁동,G,도매 및 소매업(45-47),42800
2023,09,30200122,궁동,H,운수 및 창고업(49-52),19600
2023,09,30200122,궁동,I,숙박 및 음식점업(55-56),56800
2023,09,30200122,궁동,K,금융 및 보험업(64~66),330000
2023,09,30200122,궁동,L,부동산업(68),2295000
2023,09,30200122,궁동,M,전문  과학 및 기술 서비스업(70-73),87800
2023,09,30200122,궁동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),21900
2023,09,30200122,궁동,O,공공 행정 국방 및 사회보장 행정(84),133100
2023,09,30200122,궁동,P,교육 서비스업(85),460500
2023,09,30200122,궁동,Q,보건업 및 사회복지 서비스업(86-87),139900
2023,09,30200122,궁동,R,예술  스포츠 및 여가관련 서비스업(90-91),36800
2023,09,30200122,궁동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),68100
2023,09,30200148,금고동,I,숙박 및 음식점업(55-56),21400
2023,09,30200119,노은동,C,제조업(10-34),34800
2023,09,30200119,노은동,G,도매 및 소매업(45-47),129800
2023,09,30200119,노은동,H,운수 및 창고업(49-52),4700
2023,09,30200119,노은동,I,숙박 및 음식점업(55-56),58600
2023,09,30200119,노은동,M,전문  과학 및 기술 서비스업(70-73),151100
2023,09,30200119,노은동,O,공공 행정 국방 및 사회보장 행정(84),2179700
2023,09,30200119,노은동,P,교육 서비스업(85),25900
2023,09,30200119,노은동,Q,보건업 및 사회복지 서비스업(86-87),800000
2023,09,30200119,노은동,R,예술  스포츠 및 여가관련 서비스업(90-91),87700
2023,09,30200119,노은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),139600
2023,09,30200149,대동,I,숙박 및 음식점업(55-56),37800
2023,09,30200103,대정동,C,제조업(10-34),356400
2023,09,30200103,대정동,G,도매 및 소매업(45-47),551200
2023,09,30200103,대정동,H,운수 및 창고업(49-52),36800
2023,09,30200103,대정동,I,숙박 및 음식점업(55-56),44100
2023,09,30200103,대정동,M,전문  과학 및 기술 서비스업(70-73),2015000
2023,09,30200103,대정동,P,교육 서비스업(85),237000
2023,09,30200103,대정동,Q,보건업 및 사회복지 서비스업(86-87),17900
2023,09,30200103,대정동,R,예술  스포츠 및 여가관련 서비스업(90-91),48000
2023,09,30200103,대정동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),31900
2023,09,30200113,덕명동,C,제조업(10-34),15600
2023,09,30200113,덕명동,F,건설업(41-42),596200
2023,09,30200113,덕명동,G,도매 및 소매업(45-47),37700
2023,09,30200113,덕명동,H,운수 및 창고업(49-52),39600
2023,09,30200113,덕명동,I,숙박 및 음식점업(55-56),52300
2023,09,30200113,덕명동,J,정보통신업(58-63),23000
2023,09,30200113,덕명동,M,전문  과학 및 기술 서비스업(70-73),19800
2023,09,30200113,덕명동,O,공공 행정 국방 및 사회보장 행정(84),52600
2023,09,30200113,덕명동,P,교육 서비스업(85),280600
2023,09,30200113,덕명동,Q,보건업 및 사회복지 서비스업(86-87),86000
2023,09,30200113,덕명동,R,예술  스포츠 및 여가관련 서비스업(90-91),44300
2023,09,30200113,덕명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),57100
2023,09,30200131,덕진동,I,숙박 및 음식점업(55-56),15600
2023,09,30200131,덕진동,K,금융 및 보험업(64~66),23400
2023,09,30200131,덕진동,O,공공 행정 국방 및 사회보장 행정(84),43900
2023,09,30200131,덕진동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),64200
2023,09,30200127,도룡동,C,제조업(10-34),61200
2023,09,30200127,도룡동,F,건설업(41-42),30400
2023,09,30200127,도룡동,G,도매 및 소매업(45-47),1225900
2023,09,30200127,도룡동,H,운수 및 창고업(49-52),10700
2023,09,30200127,도룡동,I,숙박 및 음식점업(55-56),81600
2023,09,30200127,도룡동,J,정보통신업(58-63),28300
2023,09,30200127,도룡동,M,전문  과학 및 기술 서비스업(70-73),56400
2023,09,30200127,도룡동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),107500
2023,09,30200127,도룡동,O,공공 행정 국방 및 사회보장 행정(84),15900
2023,09,30200127,도룡동,P,교육 서비스업(85),604400
2023,09,30200127,도룡동,Q,보건업 및 사회복지 서비스업(86-87),141500
2023,09,30200127,도룡동,R,예술  스포츠 및 여가관련 서비스업(90-91),45300
2023,09,30200127,도룡동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),125700
2023,09,30200152,둔곡동,G,도매 및 소매업(45-47),67600
2023,09,30200152,둔곡동,I,숙박 및 음식점업(55-56),11100
2023,09,30200152,둔곡동,P,교육 서비스업(85),229500
2023,09,30200140,문지동,G,도매 및 소매업(45-47),129800
2023,09,30200140,문지동,H,운수 및 창고업(49-52),23500
2023,09,30200140,문지동,I,숙박 및 음식점업(55-56),34600
2023,09,30200140,문지동,O,공공 행정 국방 및 사회보장 행정(84),122200
2023,09,30200140,문지동,P,교육 서비스업(85),172400
2023,09,30200140,문지동,Q,보건업 및 사회복지 서비스업(86-87),114200
2023,09,30200140,문지동,R,예술  스포츠 및 여가관련 서비스업(90-91),81800
2023,09,30200140,문지동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),151500
2023,09,30200139,반석동,C,제조업(10-34),307300
2023,09,30200139,반석동,F,건설업(41-42),16000
2023,09,30200139,반석동,G,도매 및 소매업(45-47),98300
2023,09,30200139,반석동,H,운수 및 창고업(49-52),2300
2023,09,30200139,반석동,I,숙박 및 음식점업(55-56),40300
2023,09,30200139,반석동,K,금융 및 보험업(64~66),80000
2023,09,30200139,반석동,M,전문  과학 및 기술 서비스업(70-73),63500
2023,09,30200139,반석동,O,공공 행정 국방 및 사회보장 행정(84),57900
2023,09,30200139,반석동,P,교육 서비스업(85),257300
2023,09,30200139,반석동,Q,보건업 및 사회복지 서비스업(86-87),153900
2023,09,30200139,반석동,R,예술  스포츠 및 여가관련 서비스업(90-91),66300
2023,09,30200139,반석동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),40300
2023,09,30200110,방동,G,도매 및 소매업(45-47),50300
2023,09,30200110,방동,H,운수 및 창고업(49-52),1650000
2023,09,30200110,방동,I,숙박 및 음식점업(55-56),41100
2023,09,30200110,방동,M,전문  과학 및 기술 서비스업(70-73),113900
2023,09,30200110,방동,O,공공 행정 국방 및 사회보장 행정(84),39000
2023,09,30200110,방동,P,교육 서비스업(85),117200
2023,09,30200110,방동,Q,보건업 및 사회복지 서비스업(86-87),27900
2023,09,30200110,방동,R,예술  스포츠 및 여가관련 서비스업(90-91),16100
2023,09,30200110,방동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),26700
2023,09,30200129,방현동,G,도매 및 소매업(45-47),15800
2023,09,30200129,방현동,I,숙박 및 음식점업(55-56),14000
2023,09,30200129,방현동,P,교육 서비스업(85),359100
2023,09,30200129,방현동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),92600
2023,09,30200116,복용동,C,제조업(10-34),14400
2023,09,30200116,복용동,G,도매 및 소매업(45-47),123400
2023,09,30200116,복용동,H,운수 및 창고업(49-52),11100
2023,09,30200116,복용동,I,숙박 및 음식점업(55-56),55900
2023,09,30200116,복용동,M,전문  과학 및 기술 서비스업(70-73),33200
2023,09,30200116,복용동,O,공공 행정 국방 및 사회보장 행정(84),193500
2023,09,30200116,복용동,P,교육 서비스업(85),422600
2023,09,30200116,복용동,Q,보건업 및 사회복지 서비스업(86-87),53400
2023,09,30200116,복용동,R,예술  스포츠 및 여가관련 서비스업(90-91),40800
2023,09,30200116,복용동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),133700
2023,09,30200111,봉명동,F,건설업(41-42),73000
2023,09,30200111,봉명동,G,도매 및 소매업(45-47),459800
2023,09,30200111,봉명동,H,운수 및 창고업(49-52),7600
2023,09,30200111,봉명동,I,숙박 및 음식점업(55-56),70000
2023,09,30200111,봉명동,J,정보통신업(58-63),22700
2023,09,30200111,봉명동,M,전문  과학 및 기술 서비스업(70-73),434800
2023,09,30200111,봉명동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),77400
2023,09,30200111,봉명동,P,교육 서비스업(85),524000
2023,09,30200111,봉명동,Q,보건업 및 사회복지 서비스업(86-87),248400
2023,09,30200111,봉명동,R,예술  스포츠 및 여가관련 서비스업(90-91),55800
2023,09,30200111,봉명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),143500
2023,09,30200145,봉산동,G,도매 및 소매업(45-47),221900
2023,09,30200145,봉산동,H,운수 및 창고업(49-52),14200
2023,09,30200145,봉산동,I,숙박 및 음식점업(55-56),44000
2023,09,30200145,봉산동,O,공공 행정 국방 및 사회보장 행정(84),34000
2023,09,30200145,봉산동,P,교육 서비스업(85),593400
2023,09,30200145,봉산동,R,예술  스포츠 및 여가관련 서비스업(90-91),77700
2023,09,30200145,봉산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),116500
2023,09,30200115,상대동,C,제조업(10-34),103600
2023,09,30200115,상대동,G,도매 및 소매업(45-47),48900
2023,09,30200115,상대동,H,운수 및 창고업(49-52),2300
2023,09,30200115,상대동,I,숙박 및 음식점업(55-56),46400
2023,09,30200115,상대동,K,금융 및 보험업(64~66),16500
2023,09,30200115,상대동,M,전문  과학 및 기술 서비스업(70-73),72800
2023,09,30200115,상대동,O,공공 행정 국방 및 사회보장 행정(84),153100
2023,09,30200115,상대동,P,교육 서비스업(85),350800
2023,09,30200115,상대동,Q,보건업 및 사회복지 서비스업(86-87),106400
2023,09,30200115,상대동,R,예술  스포츠 및 여가관련 서비스업(90-91),49800
2023,09,30200115,상대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),131600
2023,09,30200107,성북동,G,도매 및 소매업(45-47),59900
2023,09,30200107,성북동,I,숙박 및 음식점업(55-56),30900
2023,09,30200107,성북동,K,금융 및 보험업(64~66),71500
2023,09,30200107,성북동,O,공공 행정 국방 및 사회보장 행정(84),165000
2023,09,30200107,성북동,P,교육 서비스업(85),399000
2023,09,30200107,성북동,R,예술  스포츠 및 여가관련 서비스업(90-91),26400
2023,09,30200107,성북동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),123500
2023,09,30200108,세동,G,도매 및 소매업(45-47),108600
2023,09,30200108,세동,I,숙박 및 음식점업(55-56),39300
2023,09,30200108,세동,K,금융 및 보험업(64~66),225000
2023,09,30200108,세동,P,교육 서비스업(85),303600
2023,09,30200108,세동,R,예술  스포츠 및 여가관련 서비스업(90-91),11400
2023,09,30200108,세동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),39900
2023,09,30200147,송강동,C,제조업(10-34),463600
2023,09,30200147,송강동,G,도매 및 소매업(45-47),212000
2023,09,30200147,송강동,H,운수 및 창고업(49-52),28900
2023,09,30200147,송강동,I,숙박 및 음식점업(55-56),39900
2023,09,30200147,송강동,K,금융 및 보험업(64~66),150000
2023,09,30200147,송강동,M,전문  과학 및 기술 서비스업(70-73),53000
2023,09,30200147,송강동,O,공공 행정 국방 및 사회보장 행정(84),4400
2023,09,30200147,송강동,P,교육 서비스업(85),290000
2023,09,30200147,송강동,Q,보건업 및 사회복지 서비스업(86-87),60200
2023,09,30200147,송강동,R,예술  스포츠 및 여가관련 서비스업(90-91),58600
2023,09,30200147,송강동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),49700
2023,09,30200109,송정동,G,도매 및 소매업(45-47),68500
2023,09,30200109,송정동,I,숙박 및 음식점업(55-56),45900
2023,09,30200109,송정동,R,예술  스포츠 및 여가관련 서비스업(90-91),550000
2023,09,30200136,수남동,G,도매 및 소매업(45-47),21500
2023,09,30200136,수남동,I,숙박 및 음식점업(55-56),59600
2023,09,30200136,수남동,M,전문  과학 및 기술 서비스업(70-73),60000
2023,09,30200136,수남동,O,공공 행정 국방 및 사회보장 행정(84),145000
2023,09,30200136,수남동,P,교육 서비스업(85),280000
2023,09,30200136,수남동,Q,보건업 및 사회복지 서비스업(86-87),170500
2023,09,30200136,수남동,R,예술  스포츠 및 여가관련 서비스업(90-91),36000
2023,09,30200136,수남동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),91200
2023,09,30200151,신동,G,도매 및 소매업(45-47),28400
2023,09,30200151,신동,P,교육 서비스업(85),40000
2023,09,30200151,신동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),46600
2023,09,30200135,신봉동,C,제조업(10-34),26800
2023,09,30200135,신봉동,G,도매 및 소매업(45-47),72200
2023,09,30200135,신봉동,I,숙박 및 음식점업(55-56),41000
2023,09,30200135,신봉동,P,교육 서비스업(85),344700
2023,09,30200135,신봉동,Q,보건업 및 사회복지 서비스업(86-87),25700
2023,09,30200135,신봉동,R,예술  스포츠 및 여가관련 서비스업(90-91),22000
2023,09,30200135,신봉동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),23400
2023,09,30200125,신성동,G,도매 및 소매업(45-47),35400
2023,09,30200125,신성동,I,숙박 및 음식점업(55-56),44300
2023,09,30200125,신성동,P,교육 서비스업(85),381300
2023,09,30200125,신성동,Q,보건업 및 사회복지 서비스업(86-87),253400
2023,09,30200125,신성동,R,예술  스포츠 및 여가관련 서비스업(90-91),100800
2023,09,30200125,신성동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),103300
2023,09,30200137,안산동,C,제조업(10-34),73300
2023,09,30200137,안산동,G,도매 및 소매업(45-47),64400
2023,09,30200137,안산동,I,숙박 및 음식점업(55-56),45100
2023,09,30200137,안산동,M,전문  과학 및 기술 서비스업(70-73),14800
2023,09,30200137,안산동,P,교육 서비스업(85),407200
2023,09,30200137,안산동,R,예술  스포츠 및 여가관련 서비스업(90-91),68100
2023,09,30200137,안산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),219200
2023,09,30200123,어은동,G,도매 및 소매업(45-47),49100
2023,09,30200123,어은동,I,숙박 및 음식점업(55-56),18700
2023,09,30200123,어은동,M,전문  과학 및 기술 서비스업(70-73),16000
2023,09,30200123,어은동,O,공공 행정 국방 및 사회보장 행정(84),2400
2023,09,30200123,어은동,P,교육 서비스업(85),322400
2023,09,30200123,어은동,Q,보건업 및 사회복지 서비스업(86-87),32500
2023,09,30200123,어은동,R,예술  스포츠 및 여가관련 서비스업(90-91),86500
2023,09,30200123,어은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),31700
2023,09,30200138,외삼동,G,도매 및 소매업(45-47),100500
2023,09,30200138,외삼동,I,숙박 및 음식점업(55-56),90100
2023,09,30200138,외삼동,M,전문  과학 및 기술 서비스업(70-73),17500
2023,09,30200138,외삼동,P,교육 서비스업(85),398800
2023,09,30200138,외삼동,R,예술  스포츠 및 여가관련 서비스업(90-91),170000
2023,09,30200138,외삼동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),74600
2023,09,30200104,용계동,F,건설업(41-42),709500
2023,09,30200104,용계동,G,도매 및 소매업(45-47),49300
2023,09,30200104,용계동,H,운수 및 창고업(49-52),300000
2023,09,30200104,용계동,I,숙박 및 음식점업(55-56),31600
2023,09,30200104,용계동,P,교육 서비스업(85),285700
2023,09,30200104,용계동,Q,보건업 및 사회복지 서비스업(86-87),87000
2023,09,30200104,용계동,R,예술  스포츠 및 여가관련 서비스업(90-91),85900
2023,09,30200104,용계동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),46000
2023,09,30200144,용산동,C,제조업(10-34),78100
2023,09,30200144,용산동,G,도매 및 소매업(45-47),34300
2023,09,30200144,용산동,H,운수 및 창고업(49-52),12100
2023,09,30200144,용산동,I,숙박 및 음식점업(55-56),48500
2023,09,30200144,용산동,K,금융 및 보험업(64~66),180000
2023,09,30200144,용산동,M,전문  과학 및 기술 서비스업(70-73),1303900
2023,09,30200144,용산동,O,공공 행정 국방 및 사회보장 행정(84),195000
2023,09,30200144,용산동,P,교육 서비스업(85),83900
2023,09,30200144,용산동,R,예술  스포츠 및 여가관련 서비스업(90-91),392800
2023,09,30200144,용산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),141900
2023,09,30200101,원내동,C,제조업(10-34),482800
2023,09,30200101,원내동,F,건설업(41-42),125000
2023,09,30200101,원내동,G,도매 및 소매업(45-47),114500
2023,09,30200101,원내동,I,숙박 및 음식점업(55-56),38600
2023,09,30200101,원내동,M,전문  과학 및 기술 서비스업(70-73),37500
2023,09,30200101,원내동,P,교육 서비스업(85),289600
2023,09,30200101,원내동,Q,보건업 및 사회복지 서비스업(86-87),40400
2023,09,30200101,원내동,R,예술  스포츠 및 여가관련 서비스업(90-91),84800
2023,09,30200101,원내동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),111700
2023,09,30200114,원신흥동,C,제조업(10-34),22800
2023,09,30200114,원신흥동,G,도매 및 소매업(45-47),57700
2023,09,30200114,원신흥동,I,숙박 및 음식점업(55-56),48100
2023,09,30200114,원신흥동,M,전문  과학 및 기술 서비스업(70-73),165200
2023,09,30200114,원신흥동,O,공공 행정 국방 및 사회보장 행정(84),190000
2023,09,30200114,원신흥동,P,교육 서비스업(85),397300
2023,09,30200114,원신흥동,Q,보건업 및 사회복지 서비스업(86-87),245000
2023,09,30200114,원신흥동,R,예술  스포츠 및 여가관련 서비스업(90-91),267500
2023,09,30200114,원신흥동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),141600
2023,09,30200142,원촌동,G,도매 및 소매업(45-47),111100
2023,09,30200142,원촌동,I,숙박 및 음식점업(55-56),85300
2023,09,30200142,원촌동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),45000
2023,09,30200142,원촌동,O,공공 행정 국방 및 사회보장 행정(84),307200
2023,09,30200142,원촌동,P,교육 서비스업(85),867000
2023,09,30200142,원촌동,Q,보건업 및 사회복지 서비스업(86-87),86400
2023,09,30200142,원촌동,R,예술  스포츠 및 여가관련 서비스업(90-91),75000
2023,09,30200142,원촌동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),170300
2023,09,30200134,자운동,C,제조업(10-34),42500
2023,09,30200134,자운동,G,도매 및 소매업(45-47),257400
2023,09,30200134,자운동,H,운수 및 창고업(49-52),13900
2023,09,30200134,자운동,I,숙박 및 음식점업(55-56),56200
2023,09,30200134,자운동,P,교육 서비스업(85),452000
2023,09,30200134,자운동,Q,보건업 및 사회복지 서비스업(86-87),39700
2023,09,30200134,자운동,R,예술  스포츠 및 여가관련 서비스업(90-91),28700
2023,09,30200134,자운동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),98300
2023,09,30200117,장대동,C,제조업(10-34),46300
2023,09,30200117,장대동,F,건설업(41-42),168200
2023,09,30200117,장대동,G,도매 및 소매업(45-47),91300
2023,09,30200117,장대동,H,운수 및 창고업(49-52),40100
2023,09,30200117,장대동,I,숙박 및 음식점업(55-56),70700
2023,09,30200117,장대동,L,부동산업(68),42000
2023,09,30200117,장대동,M,전문  과학 및 기술 서비스업(70-73),146700
2023,09,30200117,장대동,P,교육 서비스업(85),154200
2023,09,30200117,장대동,Q,보건업 및 사회복지 서비스업(86-87),26100
2023,09,30200117,장대동,R,예술  스포츠 및 여가관련 서비스업(90-91),12000
2023,09,30200117,장대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),97100
2023,09,30200128,장동,G,도매 및 소매업(45-47),43200
2023,09,30200128,장동,I,숙박 및 음식점업(55-56),31100
2023,09,30200128,장동,K,금융 및 보험업(64~66),552500
2023,09,30200128,장동,M,전문  과학 및 기술 서비스업(70-73),1012000
2023,09,30200128,장동,O,공공 행정 국방 및 사회보장 행정(84),2887500
2023,09,30200128,장동,P,교육 서비스업(85),546600
2023,09,30200128,장동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),53200
2023,09,30200141,전민동,C,제조업(10-34),32200
2023,09,30200141,전민동,G,도매 및 소매업(45-47),38600
2023,09,30200141,전민동,H,운수 및 창고업(49-52),2000
2023,09,30200141,전민동,I,숙박 및 음식점업(55-56),31500
2023,09,30200141,전민동,L,부동산업(68),23200
2023,09,30200141,전민동,M,전문  과학 및 기술 서비스업(70-73),50300
2023,09,30200141,전민동,O,공공 행정 국방 및 사회보장 행정(84),5000
2023,09,30200141,전민동,P,교육 서비스업(85),282200
2023,09,30200141,전민동,Q,보건업 및 사회복지 서비스업(86-87),54300
2023,09,30200141,전민동,R,예술  스포츠 및 여가관련 서비스업(90-91),164400
2023,09,30200141,전민동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),43100
2023,09,30200121,죽동,C,제조업(10-34),275000
2023,09,30200121,죽동,F,건설업(41-42),98400
2023,09,30200121,죽동,G,도매 및 소매업(45-47),91900
2023,09,30200121,죽동,I,숙박 및 음식점업(55-56),68400
2023,09,30200121,죽동,K,금융 및 보험업(64~66),10200
2023,09,30200121,죽동,M,전문  과학 및 기술 서비스업(70-73),421600
2023,09,30200121,죽동,O,공공 행정 국방 및 사회보장 행정(84),157500
2023,09,30200121,죽동,P,교육 서비스업(85),135200
2023,09,30200121,죽동,Q,보건업 및 사회복지 서비스업(86-87),610400
2023,09,30200121,죽동,R,예술  스포츠 및 여가관련 서비스업(90-91),115400
2023,09,30200121,죽동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),173500
2023,09,30200120,지족동,C,제조업(10-34),76300
2023,09,30200120,지족동,G,도매 및 소매업(45-47),62700
2023,09,30200120,지족동,H,운수 및 창고업(49-52),6900
2023,09,30200120,지족동,I,숙박 및 음식점업(55-56),39900
2023,09,30200120,지족동,J,정보통신업(58-63),14700
2023,09,30200120,지족동,K,금융 및 보험업(64~66),500000
2023,09,30200120,지족동,M,전문  과학 및 기술 서비스업(70-73),52300
2023,09,30200120,지족동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),64900
2023,09,30200120,지족동,O,공공 행정 국방 및 사회보장 행정(84),155200
2023,09,30200120,지족동,P,교육 서비스업(85),340200
2023,09,30200120,지족동,Q,보건업 및 사회복지 서비스업(86-87),79300
2023,09,30200120,지족동,R,예술  스포츠 및 여가관련 서비스업(90-91),41200
2023,09,30200120,지족동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),64200
2023,09,30200133,추목동,G,도매 및 소매업(45-47),4300
2023,09,30200133,추목동,I,숙박 및 음식점업(55-56),47200
2023,09,30200133,추목동,P,교육 서비스업(85),311100
