기준년도,기준월,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,1인당 소비 금액
2023,06,30200153,구룡동,I,숙박 및 음식점업(55-56),79800
2023,06,30200153,구룡동,P,교육 서비스업(85),520300
2023,06,30200153,구룡동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),20600
2023,06,30200124,구성동,C,제조업(10-34),94000
2023,06,30200124,구성동,G,도매 및 소매업(45-47),32300
2023,06,30200124,구성동,H,운수 및 창고업(49-52),2500
2023,06,30200124,구성동,I,숙박 및 음식점업(55-56),31800
2023,06,30200124,구성동,M,전문  과학 및 기술 서비스업(70-73),401800
2023,06,30200124,구성동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),54500
2023,06,30200124,구성동,O,공공 행정 국방 및 사회보장 행정(84),318200
2023,06,30200124,구성동,P,교육 서비스업(85),256500
2023,06,30200124,구성동,Q,보건업 및 사회복지 서비스업(86-87),27600
2023,06,30200124,구성동,R,예술  스포츠 및 여가관련 서비스업(90-91),20600
2023,06,30200124,구성동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),40900
2023,06,30200112,구암동,C,제조업(10-34),87500
2023,06,30200112,구암동,F,건설업(41-42),130400
2023,06,30200112,구암동,G,도매 및 소매업(45-47),62200
2023,06,30200112,구암동,H,운수 및 창고업(49-52),16900
2023,06,30200112,구암동,I,숙박 및 음식점업(55-56),59000
2023,06,30200112,구암동,M,전문  과학 및 기술 서비스업(70-73),148300
2023,06,30200112,구암동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),198700
2023,06,30200112,구암동,O,공공 행정 국방 및 사회보장 행정(84),107000
2023,06,30200112,구암동,P,교육 서비스업(85),105100
2023,06,30200112,구암동,Q,보건업 및 사회복지 서비스업(86-87),131300
2023,06,30200112,구암동,R,예술  스포츠 및 여가관련 서비스업(90-91),48600
2023,06,30200112,구암동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),105100
2023,06,30200122,궁동,C,제조업(10-34),17000
2023,06,30200122,궁동,G,도매 및 소매업(45-47),45400
2023,06,30200122,궁동,H,운수 및 창고업(49-52),15900
2023,06,30200122,궁동,I,숙박 및 음식점업(55-56),64700
2023,06,30200122,궁동,K,금융 및 보험업(64~66),635800
2023,06,30200122,궁동,M,전문  과학 및 기술 서비스업(70-73),87200
2023,06,30200122,궁동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),24100
2023,06,30200122,궁동,O,공공 행정 국방 및 사회보장 행정(84),51900
2023,06,30200122,궁동,P,교육 서비스업(85),585700
2023,06,30200122,궁동,Q,보건업 및 사회복지 서비스업(86-87),172400
2023,06,30200122,궁동,R,예술  스포츠 및 여가관련 서비스업(90-91),38800
2023,06,30200122,궁동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),67900
2023,06,30200148,금고동,I,숙박 및 음식점업(55-56),18300
2023,06,30200119,노은동,G,도매 및 소매업(45-47),140300
2023,06,30200119,노은동,H,운수 및 창고업(49-52),5700
2023,06,30200119,노은동,I,숙박 및 음식점업(55-56),82000
2023,06,30200119,노은동,M,전문  과학 및 기술 서비스업(70-73),126000
2023,06,30200119,노은동,O,공공 행정 국방 및 사회보장 행정(84),1468000
2023,06,30200119,노은동,P,교육 서비스업(85),40400
2023,06,30200119,노은동,Q,보건업 및 사회복지 서비스업(86-87),9300
2023,06,30200119,노은동,R,예술  스포츠 및 여가관련 서비스업(90-91),150300
2023,06,30200119,노은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),166000
2023,06,30200149,대동,I,숙박 및 음식점업(55-56),40000
2023,06,30200103,대정동,G,도매 및 소매업(45-47),584900
2023,06,30200103,대정동,H,운수 및 창고업(49-52),46800
2023,06,30200103,대정동,I,숙박 및 음식점업(55-56),46200
2023,06,30200103,대정동,M,전문  과학 및 기술 서비스업(70-73),1430000
2023,06,30200103,대정동,P,교육 서비스업(85),240600
2023,06,30200103,대정동,Q,보건업 및 사회복지 서비스업(86-87),29800
2023,06,30200103,대정동,R,예술  스포츠 및 여가관련 서비스업(90-91),38200
2023,06,30200103,대정동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),33300
2023,06,30200113,덕명동,C,제조업(10-34),11300
2023,06,30200113,덕명동,F,건설업(41-42),463600
2023,06,30200113,덕명동,G,도매 및 소매업(45-47),35800
2023,06,30200113,덕명동,I,숙박 및 음식점업(55-56),54200
2023,06,30200113,덕명동,M,전문  과학 및 기술 서비스업(70-73),21800
2023,06,30200113,덕명동,O,공공 행정 국방 및 사회보장 행정(84),94800
2023,06,30200113,덕명동,P,교육 서비스업(85),233000
2023,06,30200113,덕명동,Q,보건업 및 사회복지 서비스업(86-87),51300
2023,06,30200113,덕명동,R,예술  스포츠 및 여가관련 서비스업(90-91),35500
2023,06,30200113,덕명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),36300
2023,06,30200131,덕진동,I,숙박 및 음식점업(55-56),16100
2023,06,30200131,덕진동,K,금융 및 보험업(64~66),22100
2023,06,30200131,덕진동,O,공공 행정 국방 및 사회보장 행정(84),44500
2023,06,30200131,덕진동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),174000
2023,06,30200127,도룡동,C,제조업(10-34),82700
2023,06,30200127,도룡동,F,건설업(41-42),23600
2023,06,30200127,도룡동,G,도매 및 소매업(45-47),1304000
2023,06,30200127,도룡동,H,운수 및 창고업(49-52),9800
2023,06,30200127,도룡동,I,숙박 및 음식점업(55-56),85300
2023,06,30200127,도룡동,J,정보통신업(58-63),66000
2023,06,30200127,도룡동,M,전문  과학 및 기술 서비스업(70-73),63600
2023,06,30200127,도룡동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),111700
2023,06,30200127,도룡동,O,공공 행정 국방 및 사회보장 행정(84),20800
2023,06,30200127,도룡동,P,교육 서비스업(85),540300
2023,06,30200127,도룡동,Q,보건업 및 사회복지 서비스업(86-87),106800
2023,06,30200127,도룡동,R,예술  스포츠 및 여가관련 서비스업(90-91),49800
2023,06,30200127,도룡동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),102900
2023,06,30200152,둔곡동,G,도매 및 소매업(45-47),75500
2023,06,30200152,둔곡동,I,숙박 및 음식점업(55-56),20900
2023,06,30200152,둔곡동,P,교육 서비스업(85),259500
2023,06,30200140,문지동,G,도매 및 소매업(45-47),118600
2023,06,30200140,문지동,H,운수 및 창고업(49-52),25600
2023,06,30200140,문지동,I,숙박 및 음식점업(55-56),38600
2023,06,30200140,문지동,O,공공 행정 국방 및 사회보장 행정(84),89000
2023,06,30200140,문지동,P,교육 서비스업(85),263500
2023,06,30200140,문지동,Q,보건업 및 사회복지 서비스업(86-87),83700
2023,06,30200140,문지동,R,예술  스포츠 및 여가관련 서비스업(90-91),130700
2023,06,30200140,문지동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),131600
2023,06,30200139,반석동,C,제조업(10-34),298200
2023,06,30200139,반석동,F,건설업(41-42),28900
2023,06,30200139,반석동,G,도매 및 소매업(45-47),105900
2023,06,30200139,반석동,H,운수 및 창고업(49-52),2100
2023,06,30200139,반석동,I,숙박 및 음식점업(55-56),41500
2023,06,30200139,반석동,K,금융 및 보험업(64~66),180000
2023,06,30200139,반석동,M,전문  과학 및 기술 서비스업(70-73),70200
2023,06,30200139,반석동,O,공공 행정 국방 및 사회보장 행정(84),73900
2023,06,30200139,반석동,P,교육 서비스업(85),289000
2023,06,30200139,반석동,Q,보건업 및 사회복지 서비스업(86-87),60400
2023,06,30200139,반석동,R,예술  스포츠 및 여가관련 서비스업(90-91),61000
2023,06,30200139,반석동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),41700
2023,06,30200110,방동,G,도매 및 소매업(45-47),82900
2023,06,30200110,방동,I,숙박 및 음식점업(55-56),78900
2023,06,30200110,방동,M,전문  과학 및 기술 서비스업(70-73),65600
2023,06,30200110,방동,P,교육 서비스업(85),376000
2023,06,30200110,방동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),24200
2023,06,30200129,방현동,G,도매 및 소매업(45-47),15200
2023,06,30200129,방현동,I,숙박 및 음식점업(55-56),11400
2023,06,30200129,방현동,P,교육 서비스업(85),391100
2023,06,30200129,방현동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),181800
2023,06,30200116,복용동,C,제조업(10-34),57100
2023,06,30200116,복용동,G,도매 및 소매업(45-47),128800
2023,06,30200116,복용동,H,운수 및 창고업(49-52),7800
2023,06,30200116,복용동,I,숙박 및 음식점업(55-56),63800
2023,06,30200116,복용동,M,전문  과학 및 기술 서비스업(70-73),133800
2023,06,30200116,복용동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1364000
2023,06,30200116,복용동,O,공공 행정 국방 및 사회보장 행정(84),620000
2023,06,30200116,복용동,P,교육 서비스업(85),486900
2023,06,30200116,복용동,Q,보건업 및 사회복지 서비스업(86-87),38900
2023,06,30200116,복용동,R,예술  스포츠 및 여가관련 서비스업(90-91),70500
2023,06,30200116,복용동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),139200
2023,06,30200111,봉명동,C,제조업(10-34),254300
2023,06,30200111,봉명동,F,건설업(41-42),76500
2023,06,30200111,봉명동,G,도매 및 소매업(45-47),433700
2023,06,30200111,봉명동,H,운수 및 창고업(49-52),13400
2023,06,30200111,봉명동,I,숙박 및 음식점업(55-56),76700
2023,06,30200111,봉명동,J,정보통신업(58-63),52400
2023,06,30200111,봉명동,M,전문  과학 및 기술 서비스업(70-73),590600
2023,06,30200111,봉명동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),150400
2023,06,30200111,봉명동,O,공공 행정 국방 및 사회보장 행정(84),310000
2023,06,30200111,봉명동,P,교육 서비스업(85),445800
2023,06,30200111,봉명동,Q,보건업 및 사회복지 서비스업(86-87),285800
2023,06,30200111,봉명동,R,예술  스포츠 및 여가관련 서비스업(90-91),60600
2023,06,30200111,봉명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),208700
2023,06,30200145,봉산동,G,도매 및 소매업(45-47),180700
2023,06,30200145,봉산동,H,운수 및 창고업(49-52),26600
2023,06,30200145,봉산동,I,숙박 및 음식점업(55-56),58600
2023,06,30200145,봉산동,O,공공 행정 국방 및 사회보장 행정(84),10400
2023,06,30200145,봉산동,P,교육 서비스업(85),747900
2023,06,30200145,봉산동,R,예술  스포츠 및 여가관련 서비스업(90-91),108700
2023,06,30200145,봉산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),208900
2023,06,30200115,상대동,C,제조업(10-34),39700
2023,06,30200115,상대동,F,건설업(41-42),165000
2023,06,30200115,상대동,G,도매 및 소매업(45-47),51400
2023,06,30200115,상대동,H,운수 및 창고업(49-52),3600
2023,06,30200115,상대동,I,숙박 및 음식점업(55-56),51800
2023,06,30200115,상대동,K,금융 및 보험업(64~66),18900
2023,06,30200115,상대동,M,전문  과학 및 기술 서비스업(70-73),82600
2023,06,30200115,상대동,O,공공 행정 국방 및 사회보장 행정(84),101800
2023,06,30200115,상대동,P,교육 서비스업(85),365700
2023,06,30200115,상대동,Q,보건업 및 사회복지 서비스업(86-87),117800
2023,06,30200115,상대동,R,예술  스포츠 및 여가관련 서비스업(90-91),52200
2023,06,30200115,상대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),100800
2023,06,30200107,성북동,G,도매 및 소매업(45-47),1128900
2023,06,30200107,성북동,I,숙박 및 음식점업(55-56),62100
2023,06,30200107,성북동,K,금융 및 보험업(64~66),40700
2023,06,30200107,성북동,P,교육 서비스업(85),595000
2023,06,30200107,성북동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),25700
2023,06,30200108,세동,I,숙박 및 음식점업(55-56),20500
2023,06,30200147,송강동,C,제조업(10-34),234000
2023,06,30200147,송강동,G,도매 및 소매업(45-47),197100
2023,06,30200147,송강동,H,운수 및 창고업(49-52),30500
2023,06,30200147,송강동,I,숙박 및 음식점업(55-56),45800
2023,06,30200147,송강동,M,전문  과학 및 기술 서비스업(70-73),46900
2023,06,30200147,송강동,O,공공 행정 국방 및 사회보장 행정(84),4500
2023,06,30200147,송강동,P,교육 서비스업(85),313400
2023,06,30200147,송강동,Q,보건업 및 사회복지 서비스업(86-87),93800
2023,06,30200147,송강동,R,예술  스포츠 및 여가관련 서비스업(90-91),75900
2023,06,30200147,송강동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),81100
2023,06,30200109,송정동,G,도매 및 소매업(45-47),67100
2023,06,30200109,송정동,I,숙박 및 음식점업(55-56),55100
2023,06,30200109,송정동,R,예술  스포츠 및 여가관련 서비스업(90-91),16100
2023,06,30200151,신동,G,도매 및 소매업(45-47),30500
2023,06,30200151,신동,P,교육 서비스업(85),34000
2023,06,30200151,신동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),16000
2023,06,30200135,신봉동,C,제조업(10-34),43700
2023,06,30200135,신봉동,G,도매 및 소매업(45-47),75700
2023,06,30200135,신봉동,I,숙박 및 음식점업(55-56),69200
2023,06,30200135,신봉동,O,공공 행정 국방 및 사회보장 행정(84),533300
2023,06,30200135,신봉동,P,교육 서비스업(85),348500
2023,06,30200135,신봉동,Q,보건업 및 사회복지 서비스업(86-87),31600
2023,06,30200135,신봉동,R,예술  스포츠 및 여가관련 서비스업(90-91),35400
2023,06,30200135,신봉동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),24500
2023,06,30200125,신성동,G,도매 및 소매업(45-47),35700
2023,06,30200125,신성동,I,숙박 및 음식점업(55-56),38100
2023,06,30200125,신성동,P,교육 서비스업(85),339600
2023,06,30200125,신성동,Q,보건업 및 사회복지 서비스업(86-87),282600
2023,06,30200125,신성동,R,예술  스포츠 및 여가관련 서비스업(90-91),215900
2023,06,30200125,신성동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),113100
2023,06,30200137,안산동,C,제조업(10-34),279000
2023,06,30200137,안산동,G,도매 및 소매업(45-47),63700
2023,06,30200137,안산동,I,숙박 및 음식점업(55-56),36200
2023,06,30200137,안산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),33800
2023,06,30200123,어은동,G,도매 및 소매업(45-47),47300
2023,06,30200123,어은동,I,숙박 및 음식점업(55-56),17800
2023,06,30200123,어은동,M,전문  과학 및 기술 서비스업(70-73),20500
2023,06,30200123,어은동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),28000
2023,06,30200123,어은동,O,공공 행정 국방 및 사회보장 행정(84),2900
2023,06,30200123,어은동,P,교육 서비스업(85),381900
2023,06,30200123,어은동,Q,보건업 및 사회복지 서비스업(86-87),24200
2023,06,30200123,어은동,R,예술  스포츠 및 여가관련 서비스업(90-91),53800
2023,06,30200123,어은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),29000
2023,06,30200138,외삼동,G,도매 및 소매업(45-47),139600
2023,06,30200138,외삼동,I,숙박 및 음식점업(55-56),172800
2023,06,30200138,외삼동,K,금융 및 보험업(64~66),680700
2023,06,30200138,외삼동,P,교육 서비스업(85),375000
2023,06,30200138,외삼동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),596300
2023,06,30200104,용계동,F,건설업(41-42),242000
2023,06,30200104,용계동,G,도매 및 소매업(45-47),75700
2023,06,30200104,용계동,H,운수 및 창고업(49-52),300000
2023,06,30200104,용계동,I,숙박 및 음식점업(55-56),42700
2023,06,30200104,용계동,P,교육 서비스업(85),496700
2023,06,30200104,용계동,Q,보건업 및 사회복지 서비스업(86-87),80500
2023,06,30200104,용계동,R,예술  스포츠 및 여가관련 서비스업(90-91),98200
2023,06,30200104,용계동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),219300
2023,06,30200144,용산동,C,제조업(10-34),140000
2023,06,30200144,용산동,G,도매 및 소매업(45-47),40200
2023,06,30200144,용산동,H,운수 및 창고업(49-52),14500
2023,06,30200144,용산동,I,숙박 및 음식점업(55-56),72400
2023,06,30200144,용산동,K,금융 및 보험업(64~66),328800
2023,06,30200144,용산동,M,전문  과학 및 기술 서비스업(70-73),1974700
2023,06,30200144,용산동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1983600
2023,06,30200144,용산동,O,공공 행정 국방 및 사회보장 행정(84),328300
2023,06,30200144,용산동,P,교육 서비스업(85),85000
2023,06,30200144,용산동,R,예술  스포츠 및 여가관련 서비스업(90-91),446200
2023,06,30200144,용산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),238700
2023,06,30200101,원내동,C,제조업(10-34),889400
2023,06,30200101,원내동,F,건설업(41-42),191300
2023,06,30200101,원내동,G,도매 및 소매업(45-47),150000
2023,06,30200101,원내동,I,숙박 및 음식점업(55-56),46700
2023,06,30200101,원내동,M,전문  과학 및 기술 서비스업(70-73),61500
2023,06,30200101,원내동,P,교육 서비스업(85),356300
2023,06,30200101,원내동,Q,보건업 및 사회복지 서비스업(86-87),73900
2023,06,30200101,원내동,R,예술  스포츠 및 여가관련 서비스업(90-91),98000
2023,06,30200101,원내동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),94200
2023,06,30200114,원신흥동,C,제조업(10-34),15100
2023,06,30200114,원신흥동,G,도매 및 소매업(45-47),69800
2023,06,30200114,원신흥동,I,숙박 및 음식점업(55-56),50000
2023,06,30200114,원신흥동,M,전문  과학 및 기술 서비스업(70-73),152000
2023,06,30200114,원신흥동,P,교육 서비스업(85),394700
2023,06,30200114,원신흥동,R,예술  스포츠 및 여가관련 서비스업(90-91),226700
2023,06,30200114,원신흥동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),111400
2023,06,30200142,원촌동,G,도매 및 소매업(45-47),151800
2023,06,30200142,원촌동,I,숙박 및 음식점업(55-56),129300
2023,06,30200142,원촌동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),30000
2023,06,30200142,원촌동,O,공공 행정 국방 및 사회보장 행정(84),189500
2023,06,30200142,원촌동,P,교육 서비스업(85),609800
2023,06,30200142,원촌동,Q,보건업 및 사회복지 서비스업(86-87),113600
2023,06,30200142,원촌동,R,예술  스포츠 및 여가관련 서비스업(90-91),260000
2023,06,30200142,원촌동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),263000
2023,06,30200134,자운동,C,제조업(10-34),122600
2023,06,30200134,자운동,G,도매 및 소매업(45-47),274100
2023,06,30200134,자운동,H,운수 및 창고업(49-52),18800
2023,06,30200134,자운동,I,숙박 및 음식점업(55-56),84300
2023,06,30200134,자운동,K,금융 및 보험업(64~66),572000
2023,06,30200134,자운동,P,교육 서비스업(85),452000
2023,06,30200134,자운동,Q,보건업 및 사회복지 서비스업(86-87),63500
2023,06,30200134,자운동,R,예술  스포츠 및 여가관련 서비스업(90-91),38200
2023,06,30200134,자운동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),120400
2023,06,30200117,장대동,C,제조업(10-34),65500
2023,06,30200117,장대동,G,도매 및 소매업(45-47),91300
2023,06,30200117,장대동,H,운수 및 창고업(49-52),53000
2023,06,30200117,장대동,I,숙박 및 음식점업(55-56),63600
2023,06,30200117,장대동,L,부동산업(68),316500
2023,06,30200117,장대동,M,전문  과학 및 기술 서비스업(70-73),137500
2023,06,30200117,장대동,O,공공 행정 국방 및 사회보장 행정(84),972500
2023,06,30200117,장대동,P,교육 서비스업(85),209800
2023,06,30200117,장대동,Q,보건업 및 사회복지 서비스업(86-87),30300
2023,06,30200117,장대동,R,예술  스포츠 및 여가관련 서비스업(90-91),37400
2023,06,30200117,장대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),123500
2023,06,30200128,장동,G,도매 및 소매업(45-47),54100
2023,06,30200128,장동,I,숙박 및 음식점업(55-56),38800
2023,06,30200128,장동,K,금융 및 보험업(64~66),2220800
2023,06,30200128,장동,M,전문  과학 및 기술 서비스업(70-73),1226500
2023,06,30200128,장동,P,교육 서비스업(85),566400
2023,06,30200128,장동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),82900
2023,06,30200141,전민동,C,제조업(10-34),24500
2023,06,30200141,전민동,F,건설업(41-42),495000
2023,06,30200141,전민동,G,도매 및 소매업(45-47),39300
2023,06,30200141,전민동,H,운수 및 창고업(49-52),2500
2023,06,30200141,전민동,I,숙박 및 음식점업(55-56),35300
2023,06,30200141,전민동,L,부동산업(68),26600
2023,06,30200141,전민동,M,전문  과학 및 기술 서비스업(70-73),42300
2023,06,30200141,전민동,O,공공 행정 국방 및 사회보장 행정(84),8000
2023,06,30200141,전민동,P,교육 서비스업(85),305500
2023,06,30200141,전민동,Q,보건업 및 사회복지 서비스업(86-87),74100
2023,06,30200141,전민동,R,예술  스포츠 및 여가관련 서비스업(90-91),199300
2023,06,30200141,전민동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),45100
2023,06,30200121,죽동,C,제조업(10-34),378600
2023,06,30200121,죽동,F,건설업(41-42),269700
2023,06,30200121,죽동,G,도매 및 소매업(45-47),100600
2023,06,30200121,죽동,I,숙박 및 음식점업(55-56),65000
2023,06,30200121,죽동,M,전문  과학 및 기술 서비스업(70-73),339600
2023,06,30200121,죽동,O,공공 행정 국방 및 사회보장 행정(84),116700
2023,06,30200121,죽동,P,교육 서비스업(85),157600
2023,06,30200121,죽동,Q,보건업 및 사회복지 서비스업(86-87),842000
2023,06,30200121,죽동,R,예술  스포츠 및 여가관련 서비스업(90-91),94200
2023,06,30200121,죽동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),214900
2023,06,30200120,지족동,C,제조업(10-34),74700
2023,06,30200120,지족동,F,건설업(41-42),165000
2023,06,30200120,지족동,G,도매 및 소매업(45-47),80500
2023,06,30200120,지족동,H,운수 및 창고업(49-52),7800
2023,06,30200120,지족동,I,숙박 및 음식점업(55-56),51500
2023,06,30200120,지족동,J,정보통신업(58-63),32700
2023,06,30200120,지족동,L,부동산업(68),114500
2023,06,30200120,지족동,M,전문  과학 및 기술 서비스업(70-73),47800
2023,06,30200120,지족동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),79400
2023,06,30200120,지족동,O,공공 행정 국방 및 사회보장 행정(84),311700
2023,06,30200120,지족동,P,교육 서비스업(85),447700
2023,06,30200120,지족동,Q,보건업 및 사회복지 서비스업(86-87),95000
2023,06,30200120,지족동,R,예술  스포츠 및 여가관련 서비스업(90-91),72800
2023,06,30200120,지족동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),74500
2023,06,30200133,추목동,G,도매 및 소매업(45-47),22300
2023,06,30200133,추목동,I,숙박 및 음식점업(55-56),55400
2023,06,30200133,추목동,P,교육 서비스업(85),169800
2023,06,30200133,추목동,Q,보건업 및 사회복지 서비스업(86-87),8300
2023,06,30200133,추목동,R,예술  스포츠 및 여가관련 서비스업(90-91),462700
2023,06,30200133,추목동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),21800
2023,06,30200143,탑립동,G,도매 및 소매업(45-47),361300
2023,06,30200143,탑립동,H,운수 및 창고업(49-52),38400
2023,06,30200143,탑립동,I,숙박 및 음식점업(55-56),50500
2023,06,30200143,탑립동,O,공공 행정 국방 및 사회보장 행정(84),270600
2023,06,30200143,탑립동,P,교육 서비스업(85),434200
2023,06,30200143,탑립동,R,예술  스포츠 및 여가관련 서비스업(90-91),58000
2023,06,30200143,탑립동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),395900
2023,06,30200132,하기동,C,제조업(10-34),263800
2023,06,30200132,하기동,G,도매 및 소매업(45-47),54400
2023,06,30200132,하기동,I,숙박 및 음식점업(55-56),52200
2023,06,30200132,하기동,K,금융 및 보험업(64~66),150000
2023,06,30200132,하기동,M,전문  과학 및 기술 서비스업(70-73),31000
2023,06,30200132,하기동,O,공공 행정 국방 및 사회보장 행정(84),30600
2023,06,30200132,하기동,P,교육 서비스업(85),406700
2023,06,30200132,하기동,Q,보건업 및 사회복지 서비스업(86-87),31600
2023,06,30200132,하기동,R,예술  스포츠 및 여가관련 서비스업(90-91),56500
2023,06,30200132,하기동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),44700
2023,06,30200105,학하동,C,제조업(10-34),2661300
2023,06,30200105,학하동,G,도매 및 소매업(45-47),40400
2023,06,30200105,학하동,I,숙박 및 음식점업(55-56),10300
