기준년도,기준월,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,1인당 소비 금액
2023,03,30200122,궁동,R,예술  스포츠 및 여가관련 서비스업(90-91),41400
2023,03,30200122,궁동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),73100
2023,03,30200148,금고동,I,숙박 및 음식점업(55-56),15000
2023,03,30200119,노은동,C,제조업(10-34),43800
2023,03,30200119,노은동,F,건설업(41-42),550000
2023,03,30200119,노은동,G,도매 및 소매업(45-47),147600
2023,03,30200119,노은동,H,운수 및 창고업(49-52),136600
2023,03,30200119,노은동,I,숙박 및 음식점업(55-56),87000
2023,03,30200119,노은동,M,전문  과학 및 기술 서비스업(70-73),80200
2023,03,30200119,노은동,O,공공 행정 국방 및 사회보장 행정(84),1727500
2023,03,30200119,노은동,P,교육 서비스업(85),35100
2023,03,30200119,노은동,Q,보건업 및 사회복지 서비스업(86-87),97400
2023,03,30200119,노은동,R,예술  스포츠 및 여가관련 서비스업(90-91),105400
2023,03,30200119,노은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),153600
2023,03,30200149,대동,G,도매 및 소매업(45-47),122500
2023,03,30200149,대동,I,숙박 및 음식점업(55-56),45900
2023,03,30200103,대정동,G,도매 및 소매업(45-47),754900
2023,03,30200103,대정동,H,운수 및 창고업(49-52),96300
2023,03,30200103,대정동,I,숙박 및 음식점업(55-56),51600
2023,03,30200103,대정동,M,전문  과학 및 기술 서비스업(70-73),1430000
2023,03,30200103,대정동,P,교육 서비스업(85),284400
2023,03,30200103,대정동,Q,보건업 및 사회복지 서비스업(86-87),38500
2023,03,30200103,대정동,R,예술  스포츠 및 여가관련 서비스업(90-91),51400
2023,03,30200103,대정동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),44600
2023,03,30200113,덕명동,C,제조업(10-34),11600
2023,03,30200113,덕명동,F,건설업(41-42),232000
2023,03,30200113,덕명동,G,도매 및 소매업(45-47),51600
2023,03,30200113,덕명동,I,숙박 및 음식점업(55-56),67000
2023,03,30200113,덕명동,M,전문  과학 및 기술 서비스업(70-73),43300
2023,03,30200113,덕명동,O,공공 행정 국방 및 사회보장 행정(84),113700
2023,03,30200113,덕명동,P,교육 서비스업(85),248000
2023,03,30200113,덕명동,Q,보건업 및 사회복지 서비스업(86-87),52200
2023,03,30200113,덕명동,R,예술  스포츠 및 여가관련 서비스업(90-91),45300
2023,03,30200113,덕명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),36800
2023,03,30200131,덕진동,I,숙박 및 음식점업(55-56),20100
2023,03,30200131,덕진동,K,금융 및 보험업(64~66),25300
2023,03,30200131,덕진동,O,공공 행정 국방 및 사회보장 행정(84),31300
2023,03,30200131,덕진동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),45000
2023,03,30200127,도룡동,C,제조업(10-34),57400
2023,03,30200127,도룡동,F,건설업(41-42),24200
2023,03,30200127,도룡동,G,도매 및 소매업(45-47),1531200
2023,03,30200127,도룡동,H,운수 및 창고업(49-52),11000
2023,03,30200127,도룡동,I,숙박 및 음식점업(55-56),83600
2023,03,30200127,도룡동,J,정보통신업(58-63),58900
2023,03,30200127,도룡동,M,전문  과학 및 기술 서비스업(70-73),70100
2023,03,30200127,도룡동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),73400
2023,03,30200127,도룡동,O,공공 행정 국방 및 사회보장 행정(84),17900
2023,03,30200127,도룡동,P,교육 서비스업(85),600300
2023,03,30200127,도룡동,Q,보건업 및 사회복지 서비스업(86-87),111500
2023,03,30200127,도룡동,R,예술  스포츠 및 여가관련 서비스업(90-91),72700
2023,03,30200127,도룡동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),130300
2023,03,30200152,둔곡동,G,도매 및 소매업(45-47),50100
2023,03,30200152,둔곡동,I,숙박 및 음식점업(55-56),23700
2023,03,30200152,둔곡동,P,교육 서비스업(85),297300
2023,03,30200140,문지동,G,도매 및 소매업(45-47),133000
2023,03,30200140,문지동,H,운수 및 창고업(49-52),21700
2023,03,30200140,문지동,I,숙박 및 음식점업(55-56),38300
2023,03,30200140,문지동,O,공공 행정 국방 및 사회보장 행정(84),128000
2023,03,30200140,문지동,P,교육 서비스업(85),225100
2023,03,30200140,문지동,Q,보건업 및 사회복지 서비스업(86-87),114200
2023,03,30200140,문지동,R,예술  스포츠 및 여가관련 서비스업(90-91),141000
2023,03,30200140,문지동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),196500
2023,03,30200139,반석동,C,제조업(10-34),478600
2023,03,30200139,반석동,F,건설업(41-42),16400
2023,03,30200139,반석동,G,도매 및 소매업(45-47),106400
2023,03,30200139,반석동,H,운수 및 창고업(49-52),2300
2023,03,30200139,반석동,I,숙박 및 음식점업(55-56),42300
2023,03,30200139,반석동,M,전문  과학 및 기술 서비스업(70-73),44300
2023,03,30200139,반석동,O,공공 행정 국방 및 사회보장 행정(84),62100
2023,03,30200139,반석동,P,교육 서비스업(85),269600
2023,03,30200139,반석동,Q,보건업 및 사회복지 서비스업(86-87),60100
2023,03,30200139,반석동,R,예술  스포츠 및 여가관련 서비스업(90-91),65900
2023,03,30200139,반석동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),46100
2023,03,30200110,방동,G,도매 및 소매업(45-47),103200
2023,03,30200110,방동,I,숙박 및 음식점업(55-56),62000
2023,03,30200110,방동,M,전문  과학 및 기술 서비스업(70-73),71900
2023,03,30200110,방동,P,교육 서비스업(85),376000
2023,03,30200110,방동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),30300
2023,03,30200129,방현동,G,도매 및 소매업(45-47),16800
2023,03,30200129,방현동,I,숙박 및 음식점업(55-56),15800
2023,03,30200129,방현동,P,교육 서비스업(85),581700
2023,03,30200129,방현동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),255900
2023,03,30200116,복용동,C,제조업(10-34),11100
2023,03,30200116,복용동,G,도매 및 소매업(45-47),93200
2023,03,30200116,복용동,H,운수 및 창고업(49-52),7100
2023,03,30200116,복용동,I,숙박 및 음식점업(55-56),64900
2023,03,30200116,복용동,M,전문  과학 및 기술 서비스업(70-73),81800
2023,03,30200116,복용동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),599700
2023,03,30200116,복용동,O,공공 행정 국방 및 사회보장 행정(84),742500
2023,03,30200116,복용동,P,교육 서비스업(85),451400
2023,03,30200116,복용동,Q,보건업 및 사회복지 서비스업(86-87),39000
2023,03,30200116,복용동,R,예술  스포츠 및 여가관련 서비스업(90-91),54600
2023,03,30200116,복용동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),134800
2023,03,30200111,봉명동,C,제조업(10-34),105800
2023,03,30200111,봉명동,G,도매 및 소매업(45-47),553900
2023,03,30200111,봉명동,H,운수 및 창고업(49-52),13000
2023,03,30200111,봉명동,I,숙박 및 음식점업(55-56),78900
2023,03,30200111,봉명동,J,정보통신업(58-63),48700
2023,03,30200111,봉명동,L,부동산업(68),1320000
2023,03,30200111,봉명동,M,전문  과학 및 기술 서비스업(70-73),539400
2023,03,30200111,봉명동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),95600
2023,03,30200111,봉명동,O,공공 행정 국방 및 사회보장 행정(84),207000
2023,03,30200111,봉명동,P,교육 서비스업(85),558400
2023,03,30200111,봉명동,Q,보건업 및 사회복지 서비스업(86-87),273400
2023,03,30200111,봉명동,R,예술  스포츠 및 여가관련 서비스업(90-91),69200
2023,03,30200111,봉명동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),160600
2023,03,30200145,봉산동,G,도매 및 소매업(45-47),173300
2023,03,30200145,봉산동,H,운수 및 창고업(49-52),323700
2023,03,30200145,봉산동,I,숙박 및 음식점업(55-56),83100
2023,03,30200145,봉산동,P,교육 서비스업(85),755900
2023,03,30200145,봉산동,R,예술  스포츠 및 여가관련 서비스업(90-91),180700
2023,03,30200145,봉산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),159600
2023,03,30200115,상대동,C,제조업(10-34),29600
2023,03,30200115,상대동,G,도매 및 소매업(45-47),54400
2023,03,30200115,상대동,H,운수 및 창고업(49-52),3900
2023,03,30200115,상대동,I,숙박 및 음식점업(55-56),54800
2023,03,30200115,상대동,K,금융 및 보험업(64~66),10300
2023,03,30200115,상대동,M,전문  과학 및 기술 서비스업(70-73),74900
2023,03,30200115,상대동,O,공공 행정 국방 및 사회보장 행정(84),129700
2023,03,30200115,상대동,P,교육 서비스업(85),404600
2023,03,30200115,상대동,Q,보건업 및 사회복지 서비스업(86-87),136600
2023,03,30200115,상대동,R,예술  스포츠 및 여가관련 서비스업(90-91),85200
2023,03,30200115,상대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),124100
2023,03,30200107,성북동,G,도매 및 소매업(45-47),896500
2023,03,30200107,성북동,I,숙박 및 음식점업(55-56),51000
2023,03,30200107,성북동,K,금융 및 보험업(64~66),12600
2023,03,30200107,성북동,P,교육 서비스업(85),467200
2023,03,30200107,성북동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),43900
2023,03,30200108,세동,G,도매 및 소매업(45-47),112400
2023,03,30200108,세동,I,숙박 및 음식점업(55-56),39600
2023,03,30200108,세동,K,금융 및 보험업(64~66),10000
2023,03,30200147,송강동,C,제조업(10-34),901000
2023,03,30200147,송강동,G,도매 및 소매업(45-47),215900
2023,03,30200147,송강동,H,운수 및 창고업(49-52),27400
2023,03,30200147,송강동,I,숙박 및 음식점업(55-56),46700
2023,03,30200147,송강동,K,금융 및 보험업(64~66),126700
2023,03,30200147,송강동,M,전문  과학 및 기술 서비스업(70-73),36800
2023,03,30200147,송강동,O,공공 행정 국방 및 사회보장 행정(84),3600
2023,03,30200147,송강동,P,교육 서비스업(85),323700
2023,03,30200147,송강동,Q,보건업 및 사회복지 서비스업(86-87),108700
2023,03,30200147,송강동,R,예술  스포츠 및 여가관련 서비스업(90-91),90600
2023,03,30200147,송강동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),88000
2023,03,30200109,송정동,G,도매 및 소매업(45-47),73800
2023,03,30200109,송정동,I,숙박 및 음식점업(55-56),52400
2023,03,30200109,송정동,R,예술  스포츠 및 여가관련 서비스업(90-91),16100
2023,03,30200136,수남동,M,전문  과학 및 기술 서비스업(70-73),90000
2023,03,30200151,신동,G,도매 및 소매업(45-47),33800
2023,03,30200151,신동,P,교육 서비스업(85),30500
2023,03,30200151,신동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),41600
2023,03,30200135,신봉동,C,제조업(10-34),26900
2023,03,30200135,신봉동,G,도매 및 소매업(45-47),75800
2023,03,30200135,신봉동,I,숙박 및 음식점업(55-56),70400
2023,03,30200135,신봉동,O,공공 행정 국방 및 사회보장 행정(84),360000
2023,03,30200135,신봉동,P,교육 서비스업(85),272900
2023,03,30200135,신봉동,Q,보건업 및 사회복지 서비스업(86-87),29600
2023,03,30200135,신봉동,R,예술  스포츠 및 여가관련 서비스업(90-91),37800
2023,03,30200135,신봉동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),28000
2023,03,30200125,신성동,G,도매 및 소매업(45-47),43300
2023,03,30200125,신성동,I,숙박 및 음식점업(55-56),39900
2023,03,30200125,신성동,P,교육 서비스업(85),375600
2023,03,30200125,신성동,Q,보건업 및 사회복지 서비스업(86-87),29400
2023,03,30200125,신성동,R,예술  스포츠 및 여가관련 서비스업(90-91),574700
2023,03,30200125,신성동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),59700
2023,03,30200137,안산동,C,제조업(10-34),184800
2023,03,30200137,안산동,G,도매 및 소매업(45-47),57000
2023,03,30200137,안산동,I,숙박 및 음식점업(55-56),45200
2023,03,30200137,안산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),18200
2023,03,30200123,어은동,G,도매 및 소매업(45-47),47000
2023,03,30200123,어은동,I,숙박 및 음식점업(55-56),29200
2023,03,30200123,어은동,M,전문  과학 및 기술 서비스업(70-73),18400
2023,03,30200123,어은동,O,공공 행정 국방 및 사회보장 행정(84),4700
2023,03,30200123,어은동,P,교육 서비스업(85),359700
2023,03,30200123,어은동,Q,보건업 및 사회복지 서비스업(86-87),25000
2023,03,30200123,어은동,R,예술  스포츠 및 여가관련 서비스업(90-91),70600
2023,03,30200123,어은동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),28200
2023,03,30200138,외삼동,G,도매 및 소매업(45-47),126600
2023,03,30200138,외삼동,I,숙박 및 음식점업(55-56),182800
2023,03,30200138,외삼동,O,공공 행정 국방 및 사회보장 행정(84),154000
2023,03,30200138,외삼동,P,교육 서비스업(85),203500
2023,03,30200138,외삼동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),171000
2023,03,30200104,용계동,C,제조업(10-34),28000
2023,03,30200104,용계동,G,도매 및 소매업(45-47),80900
2023,03,30200104,용계동,H,운수 및 창고업(49-52),300000
2023,03,30200104,용계동,I,숙박 및 음식점업(55-56),42000
2023,03,30200104,용계동,P,교육 서비스업(85),473800
2023,03,30200104,용계동,Q,보건업 및 사회복지 서비스업(86-87),75400
2023,03,30200104,용계동,R,예술  스포츠 및 여가관련 서비스업(90-91),110100
2023,03,30200104,용계동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),175500
2023,03,30200144,용산동,C,제조업(10-34),2500
2023,03,30200144,용산동,G,도매 및 소매업(45-47),37100
2023,03,30200144,용산동,H,운수 및 창고업(49-52),9700
2023,03,30200144,용산동,I,숙박 및 음식점업(55-56),47900
2023,03,30200144,용산동,K,금융 및 보험업(64~66),453100
2023,03,30200144,용산동,M,전문  과학 및 기술 서비스업(70-73),1839500
2023,03,30200144,용산동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),171600
2023,03,30200144,용산동,O,공공 행정 국방 및 사회보장 행정(84),103500
2023,03,30200144,용산동,P,교육 서비스업(85),51900
2023,03,30200144,용산동,R,예술  스포츠 및 여가관련 서비스업(90-91),407400
2023,03,30200144,용산동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),209900
2023,03,30200101,원내동,C,제조업(10-34),335800
2023,03,30200101,원내동,F,건설업(41-42),303300
2023,03,30200101,원내동,G,도매 및 소매업(45-47),96100
2023,03,30200101,원내동,H,운수 및 창고업(49-52),2400
2023,03,30200101,원내동,I,숙박 및 음식점업(55-56),43000
2023,03,30200101,원내동,M,전문  과학 및 기술 서비스업(70-73),62300
2023,03,30200101,원내동,P,교육 서비스업(85),347200
2023,03,30200101,원내동,Q,보건업 및 사회복지 서비스업(86-87),51300
2023,03,30200101,원내동,R,예술  스포츠 및 여가관련 서비스업(90-91),92100
2023,03,30200101,원내동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),88300
2023,03,30200114,원신흥동,C,제조업(10-34),20800
2023,03,30200114,원신흥동,G,도매 및 소매업(45-47),81800
2023,03,30200114,원신흥동,I,숙박 및 음식점업(55-56),48700
2023,03,30200114,원신흥동,L,부동산업(68),1254000
2023,03,30200114,원신흥동,M,전문  과학 및 기술 서비스업(70-73),200200
2023,03,30200114,원신흥동,O,공공 행정 국방 및 사회보장 행정(84),190000
2023,03,30200114,원신흥동,P,교육 서비스업(85),441800
2023,03,30200114,원신흥동,Q,보건업 및 사회복지 서비스업(86-87),280000
2023,03,30200114,원신흥동,R,예술  스포츠 및 여가관련 서비스업(90-91),225600
2023,03,30200114,원신흥동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),103800
2023,03,30200142,원촌동,G,도매 및 소매업(45-47),230700
2023,03,30200142,원촌동,I,숙박 및 음식점업(55-56),140700
2023,03,30200142,원촌동,M,전문  과학 및 기술 서비스업(70-73),1100000
2023,03,30200142,원촌동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),45000
2023,03,30200142,원촌동,O,공공 행정 국방 및 사회보장 행정(84),280600
2023,03,30200142,원촌동,P,교육 서비스업(85),670600
2023,03,30200142,원촌동,Q,보건업 및 사회복지 서비스업(86-87),227300
2023,03,30200142,원촌동,R,예술  스포츠 및 여가관련 서비스업(90-91),40000
2023,03,30200142,원촌동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),362100
2023,03,30200134,자운동,C,제조업(10-34),48700
2023,03,30200134,자운동,G,도매 및 소매업(45-47),282300
2023,03,30200134,자운동,H,운수 및 창고업(49-52),14000
2023,03,30200134,자운동,I,숙박 및 음식점업(55-56),95400
2023,03,30200134,자운동,P,교육 서비스업(85),452000
2023,03,30200134,자운동,Q,보건업 및 사회복지 서비스업(86-87),43800
2023,03,30200134,자운동,R,예술  스포츠 및 여가관련 서비스업(90-91),33000
2023,03,30200134,자운동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),124400
2023,03,30200117,장대동,C,제조업(10-34),23600
2023,03,30200117,장대동,F,건설업(41-42),58300
2023,03,30200117,장대동,G,도매 및 소매업(45-47),109900
2023,03,30200117,장대동,H,운수 및 창고업(49-52),39800
2023,03,30200117,장대동,I,숙박 및 음식점업(55-56),68800
2023,03,30200117,장대동,L,부동산업(68),98700
2023,03,30200117,장대동,M,전문  과학 및 기술 서비스업(70-73),48400
2023,03,30200117,장대동,O,공공 행정 국방 및 사회보장 행정(84),184000
2023,03,30200117,장대동,P,교육 서비스업(85),384900
2023,03,30200117,장대동,Q,보건업 및 사회복지 서비스업(86-87),35100
2023,03,30200117,장대동,R,예술  스포츠 및 여가관련 서비스업(90-91),18100
2023,03,30200117,장대동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),115700
2023,03,30200128,장동,G,도매 및 소매업(45-47),51000
2023,03,30200128,장동,I,숙박 및 음식점업(55-56),39500
2023,03,30200128,장동,K,금융 및 보험업(64~66),753000
2023,03,30200128,장동,M,전문  과학 및 기술 서비스업(70-73),237100
2023,03,30200128,장동,O,공공 행정 국방 및 사회보장 행정(84),231500
2023,03,30200128,장동,P,교육 서비스업(85),539600
2023,03,30200128,장동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),51600
2023,03,30200141,전민동,C,제조업(10-34),57500
2023,03,30200141,전민동,G,도매 및 소매업(45-47),41300
2023,03,30200141,전민동,H,운수 및 창고업(49-52),2100
2023,03,30200141,전민동,I,숙박 및 음식점업(55-56),34300
2023,03,30200141,전민동,L,부동산업(68),21100
2023,03,30200141,전민동,M,전문  과학 및 기술 서비스업(70-73),42800
2023,03,30200141,전민동,O,공공 행정 국방 및 사회보장 행정(84),47200
2023,03,30200141,전민동,P,교육 서비스업(85),297800
2023,03,30200141,전민동,Q,보건업 및 사회복지 서비스업(86-87),58700
2023,03,30200141,전민동,R,예술  스포츠 및 여가관련 서비스업(90-91),209600
2023,03,30200141,전민동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),52100
2023,03,30200121,죽동,C,제조업(10-34),518300
2023,03,30200121,죽동,F,건설업(41-42),270800
2023,03,30200121,죽동,G,도매 및 소매업(45-47),97700
2023,03,30200121,죽동,I,숙박 및 음식점업(55-56),57000
2023,03,30200121,죽동,M,전문  과학 및 기술 서비스업(70-73),406600
2023,03,30200121,죽동,O,공공 행정 국방 및 사회보장 행정(84),112500
2023,03,30200121,죽동,P,교육 서비스업(85),177900
2023,03,30200121,죽동,Q,보건업 및 사회복지 서비스업(86-87),853100
2023,03,30200121,죽동,R,예술  스포츠 및 여가관련 서비스업(90-91),102300
2023,03,30200121,죽동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),212800
2023,03,30200120,지족동,C,제조업(10-34),82000
2023,03,30200120,지족동,F,건설업(41-42),66000
2023,03,30200120,지족동,G,도매 및 소매업(45-47),89800
2023,03,30200120,지족동,H,운수 및 창고업(49-52),44700
2023,03,30200120,지족동,I,숙박 및 음식점업(55-56),52600
2023,03,30200120,지족동,J,정보통신업(58-63),29900
2023,03,30200120,지족동,L,부동산업(68),15200
2023,03,30200120,지족동,M,전문  과학 및 기술 서비스업(70-73),39900
2023,03,30200120,지족동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),36700
2023,03,30200120,지족동,O,공공 행정 국방 및 사회보장 행정(84),202600
2023,03,30200120,지족동,P,교육 서비스업(85),470000
2023,03,30200120,지족동,Q,보건업 및 사회복지 서비스업(86-87),93100
2023,03,30200120,지족동,R,예술  스포츠 및 여가관련 서비스업(90-91),71300
2023,03,30200120,지족동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),73800
2023,03,30200133,추목동,G,도매 및 소매업(45-47),7200
2023,03,30200133,추목동,I,숙박 및 음식점업(55-56),78700
2023,03,30200133,추목동,P,교육 서비스업(85),305600
2023,03,30200133,추목동,Q,보건업 및 사회복지 서비스업(86-87),12700
2023,03,30200133,추목동,R,예술  스포츠 및 여가관련 서비스업(90-91),490300
2023,03,30200133,추목동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),21400
2023,03,30200143,탑립동,G,도매 및 소매업(45-47),349600
2023,03,30200143,탑립동,H,운수 및 창고업(49-52),43500
2023,03,30200143,탑립동,I,숙박 및 음식점업(55-56),42800
2023,03,30200143,탑립동,O,공공 행정 국방 및 사회보장 행정(84),231100
2023,03,30200143,탑립동,P,교육 서비스업(85),549000
2023,03,30200143,탑립동,R,예술  스포츠 및 여가관련 서비스업(90-91),62300
2023,03,30200143,탑립동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),350300
2023,03,30200132,하기동,C,제조업(10-34),95800
2023,03,30200132,하기동,G,도매 및 소매업(45-47),50200
2023,03,30200132,하기동,I,숙박 및 음식점업(55-56),49300
