시도명,시군구명,읍면동명,도로명주소,위도,경도,주택유형,구조유형,건축연도,빈집등급,데이터 기준일
충청북도,충주시,노은면,"충청북도 충주시 노은면 안락안골1길 88, (안락리)",37.04352025,127.7175749,단독,기타조적구조,1936,3등급,2025-06-30
충청북도,충주시,노은면,"충청북도 충주시 노은면 가신1길 47, (가신리)",37.05308246,127.7257023,그 외,미상,,3등급,2025-06-30
충청북도,충주시,노은면,"충청북도 충주시 노은면 가신3길 4, (가신리)",37.06528775,127.7233871,단독,일반목구조,1930,3등급,2025-06-30
충청북도,충주시,노은면,"충청북도 충주시 노은면 감노로 1362-10, (문성리)",37.04730315,127.7489387,그 외,미상,,1등급,2025-06-30
충청북도,충주시,노은면,"충청북도 충주시 노은면 감노로 1351-12, (문성리)",37.04913934,127.7479096,단독,기타조적구조,1927,2등급,2025-06-30
충청북도,충주시,노은면,"충청북도 충주시 노은면 천룡길 85, (수룡리)",37.05473478,127.7998477,단독,일반목구조,1900,1등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 갈치3길 9, (용포리)",37.12134464,127.7460737,그 외,미상,,2등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 영죽후곡2길 58-3, (영죽리)",37.14855344,127.7746109,그 외,미상,,2등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 저전1길 137-20, (중전리)",37.16694458,127.7306533,단독,벽돌구조,,3등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 저전1길 144, (중전리)",37.16784586,127.7307177,단독,일반목구조,1923,3등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 저전1길 142-3, (중전리)",37.16814415,127.731122,단독,일반목구조,1937,2등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 샘말길 16, (모점리)",37.16214589,127.7449247,그 외,미상,,2등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 모점2길 37-2, (모점리)",37.15878132,127.7392276,단독,일반목구조,,2등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 모점2길 40-5, (모점리)",37.15946766,127.7399008,단독,일반목구조,1957,3등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 삼당1길 87-5, (지당리)",37.11826997,127.7249734,단독,일반목구조,1974,2등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 복성길 6-10, (지당리)",37.11043723,127.7203321,단독,기타조적구조,1960,3등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 상대촌1길 11-31, (지당리)",37.09559047,127.7144803,단독,일반목구조,,2등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 산전장수2길 5-6, (돈산리)",37.09824595,127.7862791,단독,기타조적구조,1978,2등급,2025-06-30
충청북도,충주시,앙성면,"충청북도 충주시 앙성면 산전장수2길 9, (돈산리)",37.09810225,127.7865495,단독,블록구조,1973,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 중앙탑길 217-1, (탑평리)",37.02681978,127.858714,단독,블록구조,1973,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 중앙탑길 221-10, (탑평리)",37.02701691,127.8577583,단독,일반목구조,1946,3등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 인담길 8-1, (탑평리)",37.02482909,127.8594595,그 외,블록구조,1972,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 인담길 16, (탑평리)",37.02503608,127.8592231,단독,블록구조,1972,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 봉황능바우2길 25-4, (봉황리)",37.07367202,127.8316592,단독,블록구조,1972,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 봉황능바우2길 21-12, (봉황리)",37.07353752,127.8321431,단독,블록구조,1972,1등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 봉황능바우2길 27-2, (봉황리)",37.07366256,127.8313443,단독,블록구조,1972,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 원골길 21, (가흥리)",37.06268405,127.8497986,그 외,미상,,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 가흥신대2길 49, (가흥리)",37.0730314,127.8443802,단독,블록구조,1972,3등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 가흥신대1길 40-16, (가흥리)",37.07250117,127.8455059,단독,일반목구조,1956,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 가흥신대1길 45, (가흥리)",37.07337665,127.8465612,그 외,미상,,3등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 원골길 13, (가흥리)",37.06340506,127.8498647,단독,벽돌구조,1973,1등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 원골길 27, (가흥리)",37.06237793,127.8500128,그 외,미상,,3등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 장천1길 80, (장천리)",37.06834534,127.8751238,그 외,미상,,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 장천1길 148, (장천리)",37.06379507,127.875671,단독,일반목구조,1926,1등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 장천1길 114, (장천리)",37.06594935,127.8761735,단독,블록구조,1962,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 장천1길 114, (장천리)",37.06594935,127.8761735,단독,벽돌구조,1956,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 장천아랫말길 49, (장천리)",37.05986815,127.8691893,그 외,미상,,3등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 묘곡1길 29, (하구암리)",37.03249756,127.8445408,그 외,미상,,3등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 묘곡1길 30, (하구암리)",37.03234406,127.8443051,단독,벽돌구조,1960,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 잣고개길 22-13, (하구암리)",37.04483133,127.8491589,단독,벽돌구조,1953,2등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 갈동2길 12, (용전리)",37.02187564,127.8466864,그 외,미상,,3등급,2025-06-30
충청북도,충주시,중앙탑면,"충청북도 충주시 중앙탑면 갈동2길 11, (용전리)",37.02186594,127.846147,그 외,미상,,3등급,2025-06-30
충청북도,충주시,금가면,"충청북도 충주시 금가면 반송1길 22-1, (유송리)",37.00657123,127.9051354,단독,블록구조,,3등급,2025-06-30
충청북도,충주시,금가면,"충청북도 충주시 금가면 섬말2길 49, (도촌리)",37.04749502,127.92042,그 외,미상,,2등급,2025-06-30
충청북도,충주시,금가면,"충청북도 충주시 금가면 섬말1길 9-22, (도촌리)",37.04586466,127.9215347,그 외,미상,,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 장선1길 5-6, (조동리)",37.03279549,127.9894958,단독,블록구조,1984,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 호반로 198-17, (조동리)",37.02993907,127.9940595,그 외,미상,,1등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 장선2길 6, (조동리)",37.03170524,127.9918114,단독,벽돌구조,2009,1등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 장선1길 8, (조동리)",37.03238101,127.9902377,단독,기타조적구조,1957,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 소모천길 152-7, (조동리)",37.03967075,127.9836944,단독,벽돌구조,1975,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 소모천길 142, (조동리)",37.0403285,127.9829074,그 외,미상,,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 지등로 437-17, (조동리)",37.02064481,127.9703692,단독,일반목구조,1920,3등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 호반로 785, (하천리)",37.03132568,128.0480121,단독,경량철골구조,1989,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 호반로 751, (하천리)",37.03157953,128.0442019,단독,일반목구조,1905,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 김생로 36-24, (용교리)",37.03038301,127.9219662,단독,일반목구조,1970,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 김생로 85-1, (용교리)",37.02334234,127.9180509,그 외,미상,,1등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 김생로 96-7, (용교리)",37.02260288,127.9173099,단독,일반목구조,1952,3등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 김생로 97, (용교리)",37.02244112,127.9179619,단독,일반목구조,1953,3등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 김생로 104, (용교리)",37.02199037,127.9177151,그 외,미상,,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 김생로 108-1, (용교리)",37.02156683,127.9177268,단독,블록구조,1952,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 마사1길 62-16, (용교리)",37.03134289,127.9154909,그 외,미상,,3등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 내동1길 63, (대전리)",37.0574338,127.9530848,단독,석구조,,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 황전만호길 13-12, (대전리)",37.03348937,127.951458,그 외,미상,,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 대미길 78-1, (대전리)",37.03491122,127.929077,단독,벽돌구조,1975,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 대미안길 6, (대전리)",37.04016529,127.9296118,단독,기타조적구조,1988,1등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 대미안길 13-5, (대전리)",37.04073309,127.9297237,단독,일반목구조,1905,2등급,2025-06-30
충청북도,충주시,동량면,"충청북도 충주시 동량면 대미안길 7-4, (대전리)",37.040787,127.9294538,단독,일반목구조,1931,2등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 광동길 195-15, (송강리)",37.09484828,127.9819062,단독,블록구조,1925,2등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 송강행정길 100-12, (송강리)",37.07941802,127.9689753,단독,벽돌구조,1953,2등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 아랫강영길 18, (송강리)",37.0992792,127.9681013,단독,블록구조,1975,2등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 대동길 8, (송강리)",37.11029037,127.9648676,단독,벽돌구조,1960,3등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 송강길 298, (송강리)",37.10552295,127.9636996,그 외,미상,,2등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 천등박달로 292, (송강리)",37.09294302,127.9641553,단독,일반목구조,1950,3등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 천등박달로 117-18, (송강리)",37.07962951,127.9537464,단독,벽돌구조,1975,2등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 상영길 18-22, (영덕리)",37.07190145,127.9416951,단독,일반목구조,1959,2등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 상영길 18-32, (영덕리)",37.07195565,127.941965,단독,블록구조,1978,2등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 상영길 18-36, (영덕리)",37.07109947,127.9417857,단독,일반목구조,1922,2등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 상영길 18-44, (영덕리)",37.07066709,127.9421571,그 외,블록구조,1975,3등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 서곡길 50-5, (영덕리)",37.07810231,127.9267881,단독,블록구조,1978,3등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 삼여울길 6-1, (명서리)",37.07032381,128.0339575,단독,블록구조,1985,3등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 송골길 35, (석천리)",37.10609974,128.0333553,단독,일반목구조,1962,2등급,2025-06-30
충청북도,충주시,산척면,"충청북도 충주시 산척면 월천길 23, (석천리)",37.10625391,128.0298675,단독,벽돌구조,1993,2등급,2025-06-30
충청북도,충주시,엄정면,"충청북도 충주시 엄정면 향림길 183, (용산리)",37.09846124,127.9158676,단독,일반목구조,1914,2등급,2025-06-30
충청북도,충주시,엄정면,"충청북도 충주시 엄정면 막고개길 21, (율능리)",37.07051066,127.9078909,그 외,미상,,3등급,2025-06-30
충청북도,충주시,엄정면,"충청북도 충주시 엄정면 구룡로 436, (목계리)",37.07912667,127.8878269,그 외,블록구조,1935,3등급,2025-06-30
충청북도,충주시,엄정면,"충청북도 충주시 엄정면 구룡로 463, (목계리)",37.07709695,127.8855693,단독,일반목구조,1950,2등급,2025-06-30
충청북도,충주시,엄정면,"충청북도 충주시 엄정면 족동2길 91-10, (신만리)",37.10636163,127.9419393,단독,기타조적구조,1960,3등급,2025-06-30
충청북도,충주시,엄정면,"충청북도 충주시 엄정면 도룡길 5-14, (신만리)",37.09190228,127.9324896,단독,일반목구조,1960,3등급,2025-06-30
충청북도,충주시,엄정면,"충청북도 충주시 엄정면 비석2길 39-14, (괴동리)",37.10474082,127.9275506,단독,일반목구조,1900,2등급,2025-06-30
충청북도,충주시,엄정면,"충청북도 충주시 엄정면 비석1길 25-10, (괴동리)",37.09962241,127.9277466,단독,일반목구조,1968,2등급,2025-06-30
충청북도,충주시,엄정면,"충청북도 충주시 엄정면 투수골길 30, (가춘리)",37.1371811,127.9424229,단독,벽돌구조,1953,3등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 복여울2길 17, (복탄리)",37.10198273,127.829212,그 외,미상,,2등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 복여울2길 11, (복탄리)",37.10136959,127.8289659,단독,블록구조,1972,2등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 복여울2길 24, (복탄리)",37.10212787,127.8298867,단독,블록구조,1972,1등급,2025-06-30
충청북도,충주시,소태면,충청북도 충주시 복여울1길 ,37.10071766,127.8268072,단독,블록구조,1927,2등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 덕은로 570, (복탄리)",37.09936647,127.8271815,단독,벽돌구조,1995,3등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 야촌안골길 18-12, (주치리)",37.15815208,127.8652615,단독,벽돌구조,1940,3등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 송전길 28, (구룡리)",37.12986521,127.882407,단독,일반목구조,1945,3등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 풀무골길 56, (야동리)",37.1142837,127.8729001,단독,일반목구조,1947,2등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 구룡로 632-3, (양촌리)",37.08754158,127.8767462,그 외,미상,,2등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 소태로 355, (중청리)",37.10148153,127.8520966,단독,블록구조,1947,2등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 가청길 8-6, (중청리)",37.10238016,127.8500697,단독,일반목구조,1950,2등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 중청길 86-30, (중청리)",37.09251129,127.8490541,단독,벽돌구조,1947,2등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 중청길 86-25, (중청리)",37.09263709,127.8487726,그 외,미상,,2등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 중청길 86-23, (중청리)",37.09281722,127.8486935,단독,일반목구조,1927,2등급,2025-06-30
충청북도,충주시,소태면,"충청북도 충주시 소태면 중청길 82, (중청리)",37.09200322,127.8463666,단독,일반목구조,1937,2등급,2025-06-30
